license_number,application_status,business_name,BUSINESS_PHONE,business_address_1,city_id,business_state,business_zipcode,New Lat,New Long,county_id
MP281308,APPROVED,Patriot Care Corp,978-771-1434,170 Lincoln Street,cty20,MA,1852,42.628001,-71.317675,ct3
PDO103043,REOPENED,A-K Elevates,857-271-8585,1235 VFW Parkway,cty6,MA,2132,42.278097,-71.172269,ct6
PDO103067,APPROVED,"Alfred's Finest, Inc",508-457-1301,8 Scobee Circle,cty64,MA,2360,41.9495487,-70.70708313,ct11
MC283707,APPROVED,"Greenwayv, Inc.",413-214-1568,174 Mashapaug Rd,cty77,MA,1521,42.05636225,-72.16021,ct2
MR281735,APPROVED,"202 Trading Company, Inc. d/b/a Bud Barn",508-380-3338,682 Spring Street,cty24,MA,1475,42.66637665,-72.00855659,ct10
MR282155,APPROVED,"Mayflower Medicinals, Inc.",508-356-6600,33 Union Street,cty6,MA,2108,42.3611907,-71.05667155,ct6
MC283716,APPROVED,"Coastal Roots, LLC",781-422-1551,112 Winter St.,cty34,MA,2341,42.0680869,-70.8657845,ct11
MC283358,APPROVED,"Sun Grown Alternatives, LLC",413-732-7433,0 Progress Avenue,cty132,MA,1085,42.174467,-72.724717,ct2
MR281458,APPROVED,"berkley botanicals, llc",401-497-4033,44 county street,cty190,MA,2779,41.843225,-71.022075,ct8
MR283001,APPROVED,"CommCan, Inc",508-376-2041,730 Main Street,cty160,MA,2054,42.1685339,-71.35344852,ct1
MR282001,APPROVED,Green Era LLC,425-287-6699,143-145 Water St,cty46,MA,1420,42.57848364,-71.79377066,ct10
MP281456,APPROVED,"Green Gold Group, INC",203-520-8555,60 Prospect Street,cty142,MA,1535,42.2647254,-72.0906211,ct10
MR282604,APPROVED,Munro Associates LLC,508-951-2753,885 BUFFINTON ST.,cty149,MA,2726,41.75021675,-71.15529902,ct8
MR282666,APPROVED,"THE HIGH END WELLNESS COMPANY, LLC",646-251-3662,384 DWIGHT STREET,cty180,MA,1040,42.20544308,-72.60470216,ct2
MC281484,APPROVED,Wing Well LLC,413-734-2149,1111 Elm St.,cty177,MA,1089,42.1189012,-72.6284525,ct2
MR283815,APPROVED,RC Retail Princeton LLC,203-639-5153,104 Main Street,cty253,MA,1541,42.47576215,-71.84266513,ct10
MC282059,APPROVED,Mederi Inc.,781-715-4669,44 Boynton Road,cty165,MA,1746,42.16238405,-71.46229652,ct3
MC283252,APPROVED,"Pepperell Roots, LLC",978-758-3212,41 Brookline Street,cty230,MA,1463,42.6795159,-71.58765606,ct3
MR282682,APPROVED,"Mayflower Medicinals, Inc.",508-356-6600,230 Harvard Avenue,cty6,MA,2134,42.349157,-71.12985,ct6
MR282474,APPROVED,"Full Harvest Moonz, Inc.",781-254-6765,10 Primrose Way,cty161,MA,1830,42.7955043,-71.09394664,ct13
MP281588,APPROVED,"Hudson Botanical Processing, LLC",508-395-4179,"9 Kane Industrial Dr, Unit 1",cty69,MA,1749,42.3939296,-71.50629421,ct3
MT281393,APPROVED,"Atlas Marketplace & Delivery, LLC d/b/a Plymouth Armor Group",888-234-5689,14 Apollo 11 Road,cty64,MA,2360,41.95886865,-70.69135755,ct11
PDO103307,APPROVED,Mononc Labs LLC,774-274-6483,567 Pleasant St STE 8,cty26,MA,2301,42.08967835,-71.04309618,ct11
MR283100,APPROVED,"Evergreen Strategies, LLC.",617-997-6888,52 Whispering Way,cty208,MA,1775,42.4027225,-71.49549818,ct3
MP281656,APPROVED,"THE HIGH END CHOCOLATE COMPANY, LLC",646-251-3662,110 WINTER ST,cty180,MA,1040,42.19982424,-72.60149336,ct2
MR283264,APPROVED,"DMA Holdings (MA), LLC",508-450-2720,35 Chase Avenue,cty53,MA,1571,42.04119895,-71.88973892,ct10
MP281969,APPROVED,Evokanna Labs LLC,617-297-8722,207 Kenoza St,cty161,MA,1830,42.778912,-71.0430209,ct13
MC283155,APPROVED,"Berkshire Welco Cultivation, LLC",413-717-5036,1375 North Main Street,cty91,MA,1257,42.1426195,-73.36336342,ct4
PMD5970,APPROVED,"Pineapple Express, LLC",413-478-7878,64 Elm Circle,cty177,MA,1089,42.11160085,-72.62738527,ct2
MP281356,APPROVED,"East Coast Organics, LLC",508-335-0417,238 Shrewsbury Street,cty47,MA,1604,42.2673851,-71.78357121,ct10
MR284238,APPROVED,MJ's Market,603-759-7176,13 Centennial Drive,cty174,MA,1536,42.2493627,-71.68935411,ct10
MC281775,APPROVED,"1620 Labs, LLC",978-846-2061,503 South Street,cty59,MA,1331,42.59214515,-72.2308634,ct10
MR282267,APPROVED,Grass Appeal LLC,954-350-1300,79 River Road,cty23,MA,1569,42.0364632,-71.61649473,ct10
MR284560,APPROVED,Euphorium LLC,203-767-6061,15 Main St,cty2,MA,1040,42.2054676,-72.60243389,ct2
PDO103057,APPROVED,"Trade Winds, LLC.",508-317-6082,74 Snows Pond Rd,cty123,MA,2571,41.7626037,-70.7217017,ct11
MR281327,APPROVED,Haverhill Stem LLC,978-944-4126,124 Washington St.,cty161,MA,1830,42.77256105,-71.08571154,ct13
MP281314,APPROVED,T. Bear Inc.,781-690-1950,72 Tuttle St.,cty41,MA,2125,42.31448005,-71.05349471,ct6
MB282152,APPROVED,"Morning Dew, LLC",978-501-7134,375 PINEDALE ROAD,cty254,MA,1331,42.61274715,-72.23136698,ct10
MX281322,APPROVED,"Berkshire Roots, Inc.",413-553-9333,501 Dalton Ave,cty74,MA,1201,42.46561425,-73.21232064,ct4
MR284995,APPROVED,Elevated Roots III LLC,617-279-9513,1423 Bedford Street,cty218,MA,2351,42.14143225,-70.95161769,ct11
MR282372,APPROVED,Solurge Inc.,305-801-7893,650 Beulieu Street,cty2,MA,1040,42.1917,-72.617646,ct2
PMD5955,APPROVED,"Earth Well Delivery, Inc.",857-919-0791,526 Boston Post Road,cty56,MA,1778,42.3635109,-71.38849043,ct3
MB282399,APPROVED,"Simply Lifted, Inc.",774-766-7367,167 East Grove Street,cty107,MA,2346,41.8694386,-70.88251121,ct11
PDO103524,APPROVED,Cannvas LLC,781-783-2223,1400 Brayton Point Road,cty39,MA,2725,41.7290653,-71.17288035,ct8
PDO103085,APPROVED,Rise Above Deliveries LLC,508-309-8402,47 Vose Street,cty54,MA,1701,42.2714544,-71.44212835,ct3
MR284435,APPROVED,Victoria Frost LLC,413-885-3666,"679-689 Main St,",cty2,MA,1040,42.19289235,-72.61468197,ct2
MD1284,APPROVED,Holyoke Smokes Corp,212-831-3435,110 - 116 Winter St,cty2,MA,1040,42.19982424,-72.60149336,ct2
MR282032,APPROVED,"Evergreen Strategies, LLC",617-997-6888,52 Whispering Way,cty208,MA,1775,42.4027225,-71.49549818,ct3
MC281338,APPROVED,EOS-Bittersweet LLC,914-960-0469,973 Barker Road,cty74,MA,1201,42.4202797,-73.3069911,ct4
MC283722,APPROVED,Ember Gardens Production LLC,774-488-9226,254 Newhill Avenue,cty39,MA,2726,41.7295604,-71.15784663,ct8
MR283141,APPROVED,Aspen Blue Cultures Inc.,401-633-4984,40 Forest Street,cty22,MA,2703,41.94561285,-71.27397731,ct8
PDO103493,APPROVED,"Sugarloaf Cambridge Cannabis, LLC",508-740-7243,19 Belmont Street,cty97,MA,2318,42.374821,-71.150374,ct3
MP281511,REOPENED,"Holyoke Gardens, LLC",413-588-6565,5 Appleton Street,cty2,MA,1040,42.19880755,-72.59910302,ct2
MX281355,APPROVED,DM Distribution LLC,857-400-0898,75 North Main Street,cty162,MA,2368,42.16425252,-71.04233232,ct1
MB282389,APPROVED,Farma Gardens LLC,978-394-3212,118 Central Street,cty178,MA,1969,42.72322475,-70.88551845,ct13
MP281751,APPROVED,Mainely Productions LLC,207-522-1308,660 Douglas St,cty23,MA,1569,42.0624603,-71.66928172,ct10
MR281472,APPROVED,Elevation Inc.,508-989-8535,68 Hovendon Ave.,cty26,MA,2302,42.11174135,-71.01580774,ct11
MP282166,APPROVED,"Seven Leaf Sisters, Inc.",978-594-6961,37 Gregory Street,cty207,MA,1945,42.4994385,-70.85260741,ct13
PMD5833,APPROVED,Florencia LLC,857-329-8838,30 Forbes St,cty47,MA,1605,42.27907645,-71.79164643,ct10
MR283095,APPROVED,NS AJO Holdings Inc.,617-610-0761,67 Dana Street,cty97,MA,2138,42.37351035,-71.10807396,ct3
MC282211,APPROVED,"Bask, Inc.",774-305-4749,2 Pequod Road,cty147,MA,2719,41.649306,-70.889235,ct8
MR284479,APPROVED,Xhale New England Dispensary LLC,617-592-4318,888 Morton St,cty103,MA,2126,42.28059861,-71.08401605,ct6
PMD5946,APPROVED,195 East LLC,508-264-2530,257 Union Street,cty101,MA,2740,41.634064,-70.928249,ct8
MC282711,REOPENED,"Izapa Stela 5, LLC",281-905-1433,703 School St,cty24,MA,1475,42.71394835,-72.07771705,ct10
MP281550,APPROVED,Mantis Management Group,617-270-2061,2 Juniper St,cty24,MA,1475,42.685923,-72.04501,ct10
MR283192,APPROVED,"Essex Apothecary, LLC",617-383-7717,233 Western Avenue,cty154,MA,1903,42.47782069,-70.94847669,ct13
PMD5814,APPROVED,"Zip Run, Inc.",617-960-6393,160 Orlando street,cty103,MA,2126,42.27273775,-71.10069265,ct6
MC281652,APPROVED,"Tower Three, LLC",508-510-1762,341 Savin Hill Ave,cty6,MA,2125,42.3126842,-71.0497275,ct6
MR283416,APPROVED,"New England Craft Cultivators, LLC",508-479-8344,12 Robeson Street,cty214,MA,2130,42.30977995,-71.10187496,ct6
MC281631,APPROVED,"Healthy Pharms, Inc.",833-768-4357,401 E. Main St.,cty68,MA,1833,42.7065745,-70.9618829,ct13
MR281379,APPROVED,BCWC LLC,508-212-4490,34 Extension Street,cty22,MA,2703,41.9182546,-71.3248453,ct8
MP281852,APPROVED,Sparkboro Corp.,347-735-8010,17 Sky Farm Road,cty255,MA,1258,42.1680241,-73.4421685,ct4
MC281714,APPROVED,Twisted Growers LLC,203-269-3971,415 Millennium Circle,cty256,MA,2347,41.902903,-70.981629,ct11
MB282233,APPROVED,Heart of Gold LLC,508-948-8032,1141 Worcester Road,cty257,MA,1531,42.3178803,-72.05894646,ct10
MC282504,APPROVED,"MINUTEMAN FARM, LLC",413-302-0377,238 PIPER ROAD,cty258,MA,1431,42.67123346,-71.82658751,ct3
MP281673,APPROVED,CCE CAT LLC,508-364-4929,800 Falmouth Rd,cty238,MA,2649,41.60409805,-70.49517213,ct7
PDO103553,APPROVED,"The Blue Jay Botanicals, Inc.",508-879-5000,946 Main Street,cty59,MA,1331,42.59484859,-72.22231871,ct10
MR281314,APPROVED,"Northeast Alternatives, Inc.",508-567-6761,999 William S. Canning Boulevard,cty14,MA,2721,41.6655837,-71.15724582,ct8
MR282554,APPROVED,"Good Chemistry of Massachusetts, Inc.",303-810-1554,696 Western Avenue,cty154,MA,1905,42.46337605,-70.9642609,ct13
IL281345,APPROVED,Canna Testing LLC,732-406-1000,241 Rt. 20,cty229,MA,1011,42.277446,-72.98006764,ct2
MC282173,APPROVED,"KRD Growers, LLC",978-417-1247,155 State Street,cty89,MA,1950,42.8017649,-70.87394054,ct13
MC283475,APPROVED,Rhythm of Life Cannabis LLC,303-521-9928,217 River Road,cty23,MA,1569,42.0314743,-71.60835555,ct10
PDO103194,APPROVED,Mass Greenwoods LLC,617-256-6102,31 Greenwood Street,cty41,MA,2121,42.2973205,-71.0744952,ct6
PDO103028,APPROVED,Emerald River LLC,413-535-0621,127 Saint Kolbe Dr,cty2,MA,1040,42.20981896,-72.60408296,ct2
MC283529,REOPENED,Cannaverse LLC,401-640-5150,1543 Fall River Avenue,cty117,MA,2771,41.78691838,-71.31742819,ct8
MR282638,APPROVED,Eskar Arlington LLC,781-697-9323,9 Wildwood Road,cty259,MA,1949,42.57859895,-71.02977316,ct13
PDO103200,APPROVED,Tradesman Exchange LLC,508-264-2530,226 South Main Street,cty14,MA,2721,41.69930643,-71.15734286,ct8
DO100163,APPROVED,Finest Trees LLC,774-303-9860,34-36 Harrington Avenue,cty157,MA,1545,42.276827,-71.7448042,ct10
MR283056,APPROVED,Vedi Naturals LLC,774-777-0202,505 Boston Post Road West,cty150,MA,1752,42.3358957,-71.60365746,ct3
MR282482,APPROVED,"Nature's Medicines, Inc.",508-469-8571,482 Globe Street,cty14,MA,2724,41.68785725,-71.17207575,ct8
MR284161,APPROVED,"The Green Lady Dispensary II, Inc.",914-490-5426,740 Beacon Street,cty60,MA,2459,42.330153,-71.19070789,ct3
MC282065,APPROVED,Royalston Farm LLC,617-932-9726,1 Valley Drive,cty127,MA,1438,42.574456,-72.020172,ct10
MB281692,APPROVED,"Green Thumb Growers, LLC",857-753-7850,68 Marshall street,cty260,MA,2472,42.369679,-71.18155034,ct3
MP281425,APPROVED,"Revolutionary Clinics II, Inc.",617-283-2304,9 Bartlet Street,cty148,MA,1810,42.65602466,-71.13808744,ct13
PDO103518,APPROVED,"Pine Delivery, Inc",844-888-7463,5 Michigan Dr,cty37,MA,1760,42.31263593,-71.33648305,ct3
MR281745,APPROVED,"Green Railroad Group, Inc.",917-208-5181,68 Main Street,cty224,MA,1240,42.3589545,-73.283572,ct4
MC282323,APPROVED,"The Hub Craft, LLC",310-437-9985,25 Newport Street,cty46,MA,1420,42.5664634,-71.7742814,ct10
PMD5797,APPROVED,TSC Delivery LLC,508-494-5238,25 Harriman Rd,cty69,MA,1749,42.3792308,-71.57321111,ct3
MP281848,APPROVED,"Green Theory Cultivation, LLC",478-231-6282,845 Pleasant St,cty7,MA,1238,42.27848395,-73.25715754,ct4
PDO103050,APPROVED,Level Up Organics LLC,617-548-4004,29 Cedar Street,cty6,MA,2119,42.3249144,-71.09012406,ct6
DO100103,APPROVED,"Bracts & Pistils, LLC",508-517-9964,77 porter street,cty78,MA,2301,42.10006225,-71.02533123,ct11
PMD5830,APPROVED,Social-J LLC,781-308-1109,1280 Belmont St.,cty26,MA,2301,42.05873755,-71.06676224,ct11
MC281649,APPROVED,Green Gold Group Inc,203-520-8555,60 Prospect Street,cty142,MA,1535,42.2647254,-72.0906211,ct10
PDO103201,APPROVED,"Uprising Therapeutics, Inc.",904-962-3959,37 Schuyler Street,cty6,MA,2121,42.3093115,-71.08663673,ct6
MP282184,APPROVED,"Greenway Cultivation, LLC",845-419-8311,70 West River Street,cty19,MA,1364,42.58866669,-72.31333538,ct5
PMD5982,APPROVED,MJ2HOME LLC,617-785-6783,162 HAMILTON STREET,cty159,MA,2122,42.3062011,-71.0667888,ct6
MP281972,APPROVED,"Massbiology Technology, LLC",781-775-6093,6 Appleton St.,cty2,MA,1040,42.1983289,-72.59964795,ct2
DO100157,APPROVED,Ezdelivery LLC,413-539-3059,90 Conz St. #219,cty21,MA,1062,42.31352125,-72.62653438,ct9
MR282037,APPROVED,Herbal Pathways,603-340-6539,1315 East Street,cty74,MA,1201,42.45365685,-73.22168845,ct4
MR283143,APPROVED,Uma Flowers LLC,617-784-4046,109 Raffaele Drive,cty18,MA,2452,42.39944235,-71.22072595,ct3
MC283692,APPROVED,SunnyDayz Inc.,860-656-4624,55 Locust Street,cty154,MA,1904,42.47705685,-70.95459425,ct13
MD1324,REOPENED,"Bada Vroom, LLC",978-995-9625,"44 Old Tyng Rd.,",cty37,MA,1760,42.2836393,-71.346996,ct3
IL281359,APPROVED,Green Valley Analytics LLC,978-836-9550,306 Race St,cty2,MA,1040,42.20049785,-72.60760546,ct2
MC283520,APPROVED,"Elevated Access Center, Inc.",617-803-2100,400 Cordwainer Drive,cty261,MA,2061,42.16472198,-70.8824798,ct11
MR284549,APPROVED,Seaside Joint Ventures Inc,910-616-2761,14 Lots Hollow,cty169,MA,2653,41.778266,-69.9995,ct7
PMD5800,APPROVED,Grassp Ventures LLC,617-852-0397,141 W State St,cty99,MA,1033,42.25423135,-72.5361212,ct9
MR282048,APPROVED,"GreenStar Herbals, Inc.",978-857-9732,310 Flagg Hill Road,cty112,MA,1719,42.46558345,-71.49968171,ct3
PDO103554,APPROVED,"The Heritage Club, LLC",617-640-4104,116 Cambridge Street,cty6,MA,2129,42.38212275,-71.07953665,ct6
MP282259,APPROVED,Eagles Landed LLC,508-813-0488,121 1/2 Wells St,cty29,MA,1301,42.596848,-72.606342,ct5
MR281552,APPROVED,"Four Daughters Compassionate Care, Inc.",224-622-8770,2-4 Merchant Street,cty84,MA,2067,42.1179241,-71.2345428,ct1
MR282705,REOPENED,Royal Sun Cannabis LLC,617-932-9726,1 N Main St,cty127,MA,1468,42.562825,-72.037475,ct10
MP281917,APPROVED,I & I Rose Garden LLC,857-719-2373,22 Birch Street,cty133,MA,2131,42.28675525,-71.12992169,ct6
MR284578,REOPENED,"Calyx Peak of MA,Inc.",610-368-5895,PO BOX 1358,cty185,MA,2048,42.0334326,-71.2189405,ct8
MR282449,APPROVED,SAN Holdings LLC,774-444-5333,21 Second Street,cty28,MA,2780,41.88655565,-71.09220807,ct8
MC282163,APPROVED,Paper City Industries LLC,877-212-6334,11 Berkshire Street,cty2,MA,1040,42.19352995,-72.61529861,ct2
MR283332,APPROVED,Low key LLC,617-894-2266,1601 Blue Hill Avenue suite 201,cty262,MA,2126,42.2692487,-71.0940906,ct6
IL281278,APPROVED,"MCR Labs, LLC",508-872-6666,85 Speen St #100,cty54,MA,1701,42.3109131,-71.38679174,ct3
PMD5829,APPROVED,Speedy Cannabis LLC,978-343-8610,339 River Street,cty46,MA,1420,42.58098759,-71.8231219,ct10
MC282848,APPROVED,"Community Gardens, LLC",508-207-0938,500 School St,cty185,MA,2048,42.010424,-71.23571,ct8
PMD5821,APPROVED,"Oasis of Tranquility, Inc.",857-971-0138,Lot 5 at 0 Hill Street,cty164,MA,2766,41.95073,-71.144924,ct8
MR284326,APPROVED,"Flower & Soul, Inc.",781-254-3406,894 Plymouth Street,cty184,MA,2338,41.995617,-70.89389018,ct11
MR282522,APPROVED,Cultivate Holdings LLC,207-233-1304,1764 Main Street,cty187,MA,1524,42.25230025,-71.94607314,ct10
MC282523,APPROVED,Ten-Ten LLC,518-857-9000,775 N. Main St,cty91,MA,1257,42.1256512,-73.36139066,ct4
MP282239,REOPENED,Euphoric Bliss,562-666-7272,90 Canal St,cty6,MA,2114,42.36394665,-71.05989195,ct6
MR281352,APPROVED,Pure Oasis LLC,617-792-5644,430 Blue Hill Ave,cty6,MA,2121,42.310323,-71.081833,ct6
MR281585,APPROVED,"Berkshire Roots, Inc.",413-553-9333,501 Dalton Ave,cty74,MA,1201,42.46561425,-73.21232064,ct4
MR281981,APPROVED,"DDM Sales, Inc.",508-259-2140,220 Pulaski Boulevard,cty124,MA,2019,42.02157805,-71.49404513,ct1
MP281759,APPROVED,Frozen 4 Corporation,617-990-6653,618 Columbia Road,cty41,MA,2125,42.31770449,-71.06438969,ct6
MR283720,APPROVED,"Apical, Inc.",978-360-3970,431 Westminster Street,cty263,MA,1420,42.559181,-71.856875,ct10
MX281421,REOPENED,JMJ HOLDINGS CORPORATION,617-962-5333,100 State Street,cty6,MA,2109,42.3592612,-71.0550767,ct6
MC281252,APPROVED,"SIRA NATURALS, INC.",617-833-2077,300 TRADE CENTER DRIVE,cty88,MA,1801,42.499513,-71.162528,ct3
MR283784,APPROVED,"Leaf Relief, Inc.",914-484-2853,165 Westgate Drive,cty26,MA,2301,42.09374375,-71.05022925,ct11
MD1313,APPROVED,TasteBudz Delivery LLC.,617-991-5100,22 Wyman St,cty154,MA,1905,42.46517195,-70.97339477,ct13
MR282320,APPROVED,"ToroVerde (Massachusetts) II, Inc.",352-247-5581,C/O EvansCutler Attorneys 90 Conz Street,cty21,MA,1060,42.31352125,-72.62653438,ct9
MP282267,REOPENED,"Arefa, LLC",774-922-7539,424 Main St.,cty187,MA,1611,42.2405688,-71.8822669,ct10
MP281520,APPROVED,Blue Collar Botany Corp,508-414-0606,644 River Street,cty46,MA,1420,42.57697054,-71.83390627,ct10
MR282762,APPROVED,"The Heritage Club, LLC",617-640-4104,116 Cambridge St,cty6,MA,2129,42.38212275,-71.07953665,ct6
MC282515,APPROVED,Aspen Blue Cultures Inc.,401-633-4984,40 Forest Street,cty22,MA,2703,41.94561285,-71.27397731,ct8
MC283504,APPROVED,"Aspen Blue Mashpee, Inc.",401-286-2119,14 Wags Road,cty238,MA,2649,41.60910505,-70.4925613,ct7
MR281426,APPROVED,"Health Circle, Inc.",917-428-8461,21 Commerce Road,cty76,MA,2370,42.16389183,-70.90123906,ct11
MP281763,APPROVED,"Green Meadows Farm, LLC",203-979-1204,PO Box 2249,cty104,MA,1982,42.623674,-70.848972,ct13
MD1316,APPROVED,Tradesman Exchange LLC,508-264-2530,800 Falmouth Road,cty238,MA,2649,41.60409805,-70.49517213,ct7
MC282347,APPROVED,"Patient Centric of Martha's Vineyard, Ltd.",774-836-4397,90 Dr. Fisher Rd.,cty30,MA,2575,41.409333,-70.665626,ct12
MR285057,PENDING,Surf's Up Cannabis Ventures LLC,617-721-8231,770 Gallivan Boulevard,cty41,MA,2122,42.28512825,-71.0445764,ct6
MC283286,APPROVED,"Ideal Craft Cannabis, Inc.",617-708-7762,616 Douglas Street,cty23,MA,1569,42.06424015,-71.66799418,ct10
MP281809,APPROVED,Ten-Ten LLC,518-857-9000,775 N. Main St,cty91,MA,1257,42.1256512,-73.36139066,ct4
MR284812,REOPENED,Euphoric Bliss Inc.,562-666-7272,90 Canal St,cty6,MA,2114,42.36394665,-71.05989195,ct6
PMD5808,APPROVED,The Kif Room,774-826-7753,56 Pomona Drive,cty26,MA,2302,42.09957855,-70.9805313,ct11
PDO103304,APPROVED,King Green Industries LLC,508-737-7494,11 Granite Lane,cty153,MA,2630,41.6942619,-70.2888717,ct7
MC281604,APPROVED,Top Shelf Cannaseurs LLC,508-494-5238,11 Brent Drive,cty69,MA,1749,42.3873025,-71.50976892,ct3
DO100165,REOPENED,Green Speed Delivery Inc,508-264-2530,226 South Main Street,cty14,MA,2721,41.69930643,-71.15734286,ct8
MC283150,APPROVED,"Massbiology Technology, LLC",781-775-6093,6 Appleton St.,cty2,MA,1040,42.1983289,-72.59964795,ct2
DO100123,REOPENED,Gram Delivers LLC.,888-588-4726,1400 Brayton Point Road,cty39,MA,2725,41.7290653,-71.17288035,ct8
MR281490,APPROVED,Green Biz LLC,515-460-8350,45 Bodwell St,cty264,MA,2322,42.1269024,-71.0530305,ct1
MP282084,APPROVED,Matriline Farms LLC,781-330-8913,153 Davis St.,cty86,MA,1516,42.057684,-71.6867015,ct10
MP281984,APPROVED,"Coastal Infusions, LLC",617-549-8575,10 Fanaras Dr,cty52,MA,1952,42.8568305,-70.88767401,ct13
MD1291,REOPENED,Massachusetts Caregivers LLC,413-404-2535,405 Deerfield St.,cty29,MA,1301,42.57218245,-72.59411529,ct5
MP281410,APPROVED,"Good Chemistry of Massachusetts, Inc.",303-810-1554,20 Williams Way,cty124,MA,2019,42.08464505,-71.49481117,ct1
MR281447,APPROVED,"Apothca, Inc",305-741-6540,99 Development Rd,cty46,MA,1420,42.55163785,-71.85939817,ct10
MR281469,APPROVED,"Nuestra, LLC",857-212-1021,198 Tremont Street,cty6,MA,2116,42.351694,-71.174324,ct6
MR283288,APPROVED,"Holland Brands NA, LLC",845-304-8375,55 Henshaw,cty151,MA,2135,42.35012505,-71.15220153,ct6
MT281405,REOPENED,Integrated Genetics and Biopharma Research LLC,508-736-1511,488 Stafford Street,cty105,MA,1611,42.224173,-71.87167294,ct10
MC282052,APPROVED,"COASTAL CULTIVARS,LLC.",617-407-7154,399 Boylston St,cty6,MA,2116,42.35181025,-71.0720961,ct6
MC281622,APPROVED,ARL Healthcare Inc.,781-277-0011,167 John Vertente Blvd,cty101,MA,2745,41.72846311,-70.96508971,ct8
MT281336,REOPENED,"Stalk & Beans, Inc.",781-771-1108,5 Appleton Road,cty37,MA,1760,42.3049026,-71.35108206,ct3
MD1302,APPROVED,EnRoot Home Delivery LLC,617-501-0989,415 Blue Hill Ave,cty6,MA,2121,42.31074662,-71.081766,ct6
MP281770,APPROVED,"Emerald Grove, Inc.",774-722-4128,31 Sadies Way,cty234,MA,2645,41.71341,-70.020601,ct7
MC283350,APPROVED,Trifecta Farms Corp,508-943-7800,142 New Holland Road,cty93,MA,1010,42.1224026,-72.2003109,ct2
MC283670,APPROVED,"Ahava, LLC",510-978-0803,333 N. Canal Street,cty2,MA,1040,42.20043637,-72.59849093,ct2
MP282249,APPROVED,Canna-Farm LLC,857-321-1588,1 Turner Street,cty22,MA,2703,41.896438,-71.365661,ct8
MR284248,APPROVED,The Cannabis Station,617-594-7147,2371 Washington Street,cty240,MA,2119,42.32932565,-71.08496026,ct6
MR284981,APPROVED,Flora Holdings LLC,781-386-7525,221 Bear Hill Road,cty18,MA,2451,42.3836285,-71.26463687,ct3
PDO103427,APPROVED,Sequoia Organics,413-347-1285,TBA,cty22,MA,2703,41.939135,-71.279139,ct8
MC283141,APPROVED,Evokanna Labs LLC,617-297-8722,207 Kenoza St,cty161,MA,1830,42.778912,-71.0430209,ct13
MR282670,APPROVED,"KRD Growers, LLC",978-417-1247,155 State Street,cty89,MA,1950,42.8017649,-70.87394054,ct13
MC281438,APPROVED,"The Heirloom Collective, Inc.",617-852-7044,38 Arbor Way,cty163,MA,2356,42.089341,-71.083388,ct8
PDO103566,APPROVED,Herby Home Delivery LLC,857-270-1898,36A Wheeler St,cty230,MA,1463,42.69318695,-71.64255316,ct3
MC283698,REOPENED,Queens Bridge Group Incorporation,401-837-0179,263 Cole Street,cty117,MA,2771,41.79911875,-71.32240607,ct8
MC282085,APPROVED,"Lazy River Products, LLC",978-549-2266,145 Broadway Rd,cty193,MA,1826,42.67534225,-71.29398418,ct3
MP281872,APPROVED,Cedar Roots LLC,401-363-5682,50 East Main Street,cty90,MA,1082,42.2589894,-72.23919218,ct9
