SaleDate,PRODUCT_CATEGORY,UNIT_OF_MEASURE,RecordNo,TOTAL_$,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,CCCLastUpdated
6/27/2022,Buds,Grams,15100,1410651.77,0,0,135027.09,1410651.77,135027.09,3/22/2024
6/27/2022,Infused Beverage,Each,15100,36747.48,4308,36747.48,0,0,4308,3/22/2024
6/27/2022,Shake/Trim (by strain),Grams,15100,60602.39,0,0,10419.7,60602.39,10419.7,3/22/2024
6/27/2022,Concentrate (Each),Each,15100,197602.87,4556,197602.87,0,0,4556,3/22/2024
6/27/2022,Infused Pre-Rolls,Grams,15100,39741,0,0,1574.35,39741,1574.35,3/22/2024
6/27/2022,Concentrate (Bulk),Grams,15100,1357.33,0,0,17.87,1357.33,17.87,3/22/2024
6/27/2022,Infused (non-edible),Each,15100,12299.2,331,12299.2,0,0,331,3/22/2024
6/28/2022,Concentrate (Bulk),Grams,15116,962.77,0,0,17.39,962.77,17.39,3/22/2024
6/28/2022,Vape Product,Each,15116,774789.9,16751,774789.9,0,0,16751,3/22/2024
6/28/2022,Kief,Grams,15116,3675.55,0,0,132,3675.55,132,3/22/2024
6/28/2022,Concentrate,Grams,15116,4150.1,0,0,83,4150.1,83,3/22/2024
6/28/2022,Concentrate (Each),Each,15116,172750.59,3900,172750.59,0,0,3919.75,3/22/2024
6/28/2022,Concentrate,Milligrams,15116,570.06,0,0,15500,570.06,15500,3/22/2024
6/28/2022,Shake/Trim,Grams,15116,10128.9,0,0,2048.5,10128.9,2048.5,3/22/2024
6/28/2022,Immature Plants,Each,15116,180,6,180,0,0,6,3/22/2024
6/28/2022,Infused Pre-Rolls,Grams,15116,34941.77,0,0,1414.36,34941.77,1414.36,3/22/2024
6/28/2022,Raw Pre-Rolls,Grams,15116,583135.39,0,0,49352.04,583135.39,49352.04,3/22/2024
6/28/2022,Infused Beverage,Each,15116,37163.55,4512,37163.55,0,0,4512,3/22/2024
6/28/2022,Infused (non-edible),Each,15116,12109.14,296,12109.14,0,0,296,3/22/2024
6/28/2022,Shake/Trim (by strain),Grams,15116,54288.08,0,0,8952.9,54288.08,8952.9,3/22/2024
6/28/2022,Buds,Grams,15116,1388566.8,0,0,134350.13,1388566.8,134350.13,3/22/2024
6/28/2022,Infused (edible),Each,15116,518200.99,25343,518200.99,0,0,25343,3/22/2024
6/28/2022,Buds,Ounces,15116,90,0,0,0.24,90,0.24,3/22/2024
6/29/2022,Infused Pre-Rolls,Grams,15132,41220.07,0,0,1618.59,41220.07,1618.59,3/22/2024
6/29/2022,Buds,Grams,15132,1512094.61,0,0,146859.91,1512094.61,146859.91,3/22/2024
6/29/2022,Shake/Trim (by strain),Grams,15132,81057.89,0,0,16023.4,81057.89,16023.4,3/22/2024
6/29/2022,Infused Beverage,Each,15132,45490.51,5311,45490.51,0,0,5311,3/22/2024
6/29/2022,Infused (non-edible),Each,15132,12437.85,325,12437.85,0,0,325,3/22/2024
6/29/2022,Concentrate (Bulk),Grams,15132,774.5,0,0,13,774.5,13,3/22/2024
6/29/2022,Kief,Milligrams,15132,30,0,0,1000,30,1000,3/22/2024
6/29/2022,Immature Plants,Each,15132,90.36,39,90.36,0,0,39,3/22/2024
6/29/2022,Buds,Ounces,15132,250,0,0,0.6,250,0.6,3/22/2024
6/29/2022,Kief,Grams,15132,4333.17,0,0,158.5,4333.17,158.5,3/22/2024
6/29/2022,Concentrate (Each),Each,15132,211611.25,4942,211611.25,0,0,4942,3/22/2024
6/29/2022,Shake/Trim,Grams,15132,13090.07,0,0,2521.5,13090.07,2521.5,3/22/2024
6/29/2022,Infused (edible),Each,15132,565798.51,27128,565798.51,0,0,27128,3/22/2024
6/29/2022,Raw Pre-Rolls,Grams,15132,608668.32,0,0,50697.9,608668.32,50697.9,3/22/2024
6/29/2022,Concentrate,Milligrams,15132,743.87,0,0,19500,743.87,19500,3/22/2024
6/29/2022,Concentrate,Grams,15132,2501.31,0,0,54.51,2501.31,54.51,3/22/2024
6/29/2022,Vape Product,Each,15132,818995.71,17715,818995.71,0,0,17715,3/22/2024
6/30/2022,Buds,Grams,15149,1819066.6,0,0,179078.55,1819066.6,179078.55,3/22/2024
6/30/2022,Concentrate,Grams,15149,3714.72,0,0,73.61,3714.72,73.61,3/22/2024
6/30/2022,Infused (non-edible),Each,15149,14262.61,411,14262.61,0,0,411,3/22/2024
6/30/2022,Infused (edible),Each,15149,692117.58,33629,692117.58,0,0,33629,3/22/2024
6/30/2022,Concentrate (Bulk),Grams,15149,509.47,0,0,11,509.47,11,3/22/2024
6/30/2022,Shake/Trim,Grams,15149,12507.15,0,0,2396.5,12507.15,2396.5,3/22/2024
6/30/2022,Concentrate (Each),Each,15149,245846.77,5680,245846.77,0,0,5680,3/22/2024
6/30/2022,Concentrate,Milligrams,15149,649.89,0,0,16500,649.89,16500,3/22/2024
6/30/2022,Infused Pre-Rolls,Grams,15149,54258.47,0,0,2216.5,54258.47,2216.5,3/22/2024
6/30/2022,Buds,Ounces,15149,90,0,0,0.24,90,0.24,3/22/2024
6/30/2022,Raw Pre-Rolls,Grams,15149,769622.36,0,0,67101.1,769622.36,67101.1,3/22/2024
6/30/2022,Infused Beverage,Each,15149,69474.15,8709,69474.15,0,0,8709,3/22/2024
6/30/2022,Shake/Trim (by strain),Grams,15149,87966.35,0,0,17111.2,87966.35,17111.2,3/22/2024
6/30/2022,Vape Product,Each,15149,1019912.65,22355,1019912.65,0,0,22355,3/22/2024
6/30/2022,Immature Plants,Each,15149,300.84,95,300.84,0,0,95,3/22/2024
6/30/2022,Kief,Grams,15149,5090.68,0,0,197.03,5090.68,197.03,3/22/2024
7/1/2022,Shake/Trim,Grams,15165,15687.49,0,0,3063,15687.49,3063,3/22/2024
7/1/2022,Concentrate (Each),Each,15165,310534.18,7333,310534.18,0,0,7333,3/22/2024
7/1/2022,Infused Beverage,Each,15165,99241.13,12603,99241.13,0,0,12603,3/22/2024
7/1/2022,Buds,Grams,15165,2352770.43,0,0,238336.16,2352770.43,238336.16,3/22/2024
7/1/2022,Immature Plants,Each,15165,570.48,70,570.48,0,0,70,3/22/2024
7/1/2022,Infused (non-edible),Each,15165,20129.82,502,20129.82,0,0,502,3/22/2024
7/1/2022,Concentrate (Bulk),Grams,15165,1295.77,0,0,24.55,1295.77,24.55,3/22/2024
7/1/2022,Buds,Ounces,15165,280,0,0,0.72,280,0.72,3/22/2024
7/1/2022,Raw Pre-Rolls,Grams,15165,954550.02,0,0,82478.83,954550.02,82478.83,3/22/2024
7/1/2022,Infused (edible),Each,15165,901510.73,43180,901510.73,0,0,43180,3/22/2024
7/1/2022,Kief,Grams,15165,7159.3,0,0,279.61,7159.3,279.61,3/22/2024
7/1/2022,Shake/Trim (by strain),Grams,15165,113573.35,0,0,21901.38,113573.35,21901.38,3/22/2024
7/1/2022,Concentrate,Grams,15165,5227.22,0,0,108.1,5227.22,108.1,3/22/2024
7/1/2022,Infused Pre-Rolls,Grams,15165,71771.16,0,0,2817,71771.16,2817,3/22/2024
7/1/2022,Kief,Milligrams,15165,30,0,0,1000,30,1000,3/22/2024
7/1/2022,Vape Product,Each,15165,1269643.01,27888,1269643.01,0,0,27888,3/22/2024
7/1/2022,Concentrate,Milligrams,15165,768.33,0,0,20500,768.33,20500,3/22/2024
7/2/2022,Buds,Grams,15182,2004818.56,0,0,197847.05,2004818.56,197847.05,3/22/2024
7/2/2022,Shake/Trim (by strain),Grams,15182,96171.56,0,0,17639.72,96171.56,17639.72,3/22/2024
7/2/2022,Immature Plants,Each,15182,240.24,32,240.24,0,0,32,3/22/2024
7/2/2022,Concentrate (Bulk),Grams,15182,820.71,0,0,14.56,820.71,14.56,3/22/2024
7/2/2022,Kief,Milligrams,15182,30,0,0,1000,30,1000,3/22/2024
7/2/2022,Concentrate (Each),Each,15182,289946.84,6583,289946.84,0,0,6583,3/22/2024
7/2/2022,Infused (non-edible),Each,15182,23029.73,581,23029.73,0,0,581,3/22/2024
7/2/2022,Raw Pre-Rolls,Grams,15182,838317.84,0,0,70844.57,838317.84,70844.57,3/22/2024
7/2/2022,Vape Product,Each,15182,1131472.49,24426,1131472.49,0,0,24426,3/22/2024
7/2/2022,Concentrate,Milligrams,15182,447.97,0,0,11000,447.97,11000,3/22/2024
7/2/2022,Concentrate,Grams,15182,5720.07,0,0,114.5,5720.07,114.5,3/22/2024
7/2/2022,Infused (edible),Each,15182,909297.38,42699,909297.38,0,0,42699,3/22/2024
7/2/2022,Kief,Grams,15182,6511.39,0,0,255.51,6511.39,255.51,3/22/2024
7/2/2022,Infused Pre-Rolls,Grams,15182,68635.49,0,0,2826.88,68635.49,2826.88,3/22/2024
7/2/2022,Buds,Ounces,15182,360,0,0,0.96,360,0.96,3/22/2024
7/2/2022,Shake/Trim,Grams,15182,9948.98,0,0,2087,9948.98,2087,3/22/2024
7/2/2022,Infused Beverage,Each,15182,95577.94,11910,95577.94,0,0,11910,3/22/2024
7/3/2022,Concentrate (Each),Each,15199,214524.33,4848,214524.33,0,0,4848,3/22/2024
7/3/2022,Infused (edible),Each,15199,611419.63,28620,611419.63,0,0,28620,3/22/2024
7/3/2022,Infused Pre-Rolls,Grams,15199,50285.75,0,0,2021.18,50285.75,2021.18,3/22/2024
7/3/2022,Infused (non-edible),Each,15199,15159.4,381,15159.4,0,0,381,3/22/2024
7/3/2022,Concentrate (Bulk),Grams,15199,1177.25,0,0,20.78,1177.25,20.78,3/22/2024
7/3/2022,Infused Beverage,Each,15199,61158.68,7461,61158.68,0,0,7461,3/22/2024
7/3/2022,Shake/Trim (by strain),Grams,15199,73466.38,0,0,13376.06,73466.38,13376.06,3/22/2024
7/3/2022,Kief,Milligrams,15199,24,0,0,1000,24,1000,3/22/2024
7/3/2022,Shake/Trim,Grams,15199,7860.09,0,0,1647.5,7860.09,1647.5,3/22/2024
7/3/2022,Vape Product,Each,15199,795345.96,17165,795345.96,0,0,17165,3/22/2024
7/3/2022,Immature Plants,Each,15199,30.42,43,30.42,0,0,43,3/22/2024
7/3/2022,Raw Pre-Rolls,Grams,15199,625333.02,0,0,51551.62,625333.02,51551.62,3/22/2024
7/3/2022,Concentrate,Milligrams,15199,377.24,0,0,9500,377.24,9500,3/22/2024
7/3/2022,Buds,Grams,15199,1503506.81,0,0,149040.9,1503506.81,149040.9,3/22/2024
7/3/2022,Buds,Ounces,15199,550,0,0,1.45,550,1.45,3/22/2024
7/3/2022,Kief,Grams,15199,4436.24,0,0,174.11,4436.24,174.11,3/22/2024
7/3/2022,Concentrate,Grams,15199,3210.83,0,0,64.52,3210.83,64.52,3/22/2024
7/4/2022,Shake/Trim,Grams,15216,4745,0,0,965.5,4745,965.5,3/22/2024
7/4/2022,Vape Product,Each,15216,509020.13,11148,509020.13,0,0,11148,3/22/2024
7/4/2022,Buds,Ounces,15216,290,0,0,0.72,290,0.72,3/22/2024
7/4/2022,Infused (edible),Each,15216,340863.01,17185,340863.01,0,0,17185,3/22/2024
7/4/2022,Concentrate (Each),Each,15216,130668.68,3169,130668.68,0,0,3182.6,3/22/2024
7/4/2022,Concentrate (Bulk),Grams,15216,748,0,0,12.27,748,12.27,3/22/2024
7/4/2022,Concentrate,Grams,15216,2223,0,0,54,2223,54,3/22/2024
7/4/2022,Immature Plants,Each,15216,60.12,14,60.12,0,0,14,3/22/2024
7/4/2022,Buds,Grams,15216,1025988.23,0,0,103664.07,1025988.23,103664.07,3/22/2024
7/4/2022,Kief,Grams,15216,2804.53,0,0,117,2804.53,117,3/22/2024
7/4/2022,Infused Pre-Rolls,Grams,15216,36574.43,0,0,1499.03,36574.43,1499.03,3/22/2024
7/4/2022,Shake/Trim (by strain),Grams,15216,55509.59,0,0,10001.24,55509.59,10001.24,3/22/2024
7/4/2022,Infused (non-edible),Each,15216,7943.4,205,7943.4,0,0,205,3/22/2024
7/4/2022,Infused Beverage,Each,15216,31674.05,4055,31674.05,0,0,4055,3/22/2024
7/4/2022,Raw Pre-Rolls,Grams,15216,433969.7,0,0,35674.06,433969.7,35674.06,3/22/2024
7/5/2022,Kief,Grams,15231,3705.46,0,0,138.01,3705.46,138.01,3/22/2024
7/5/2022,Concentrate (Each),Each,15231,198444.48,4544,198444.48,0,0,4544,3/22/2024
7/5/2022,Infused (non-edible),Each,15231,12544.33,332,12544.33,0,0,332,3/22/2024
7/5/2022,Immature Plants,Each,15231,2525.29,132,2525.29,0,0,132,3/22/2024
7/5/2022,Concentrate (Bulk),Grams,15231,449.94,0,0,6.78,449.94,6.78,3/22/2024
7/5/2022,Infused Beverage,Each,15231,33510.11,3883,33510.11,0,0,3883,3/22/2024
7/5/2022,Buds,Ounces,15231,480,0,0,1.33,480,1.33,3/22/2024
7/5/2022,Raw Pre-Rolls,Grams,15231,590519,0,0,47702.6,590519,47702.6,3/22/2024
7/5/2022,Shake/Trim (by strain),Grams,15231,80416.33,0,0,14395.4,80416.33,14395.4,3/22/2024
7/5/2022,Concentrate,Milligrams,15231,1409.93,0,0,41000,1409.93,41000,3/22/2024
7/5/2022,Infused (edible),Each,15231,562827.13,25548,562827.13,0,0,25548,3/22/2024
7/5/2022,Vape Product,Each,15231,854226.52,17748,854226.52,0,0,17748,3/22/2024
7/5/2022,Infused Pre-Rolls,Grams,15231,40690.74,0,0,1534.32,40690.74,1534.32,3/22/2024
7/5/2022,Buds,Grams,15231,1478310.97,0,0,143518.43,1478310.97,143518.43,3/22/2024
7/5/2022,Concentrate,Grams,15231,3035.55,0,0,56.1,3035.55,56.1,3/22/2024
7/5/2022,Shake/Trim,Grams,15231,8628.13,0,0,1796,8628.13,1796,3/22/2024
7/6/2022,Concentrate,Grams,15247,3906.51,0,0,80,3906.51,80,3/22/2024
7/6/2022,Vape Product,Each,15247,838437.41,18031,838437.41,0,0,18031,3/22/2024
7/6/2022,Infused Beverage,Each,15247,37963.63,4372,37963.63,0,0,4372,3/22/2024
7/6/2022,Raw Pre-Rolls,Grams,15247,621990.45,0,0,52347.26,621990.45,52347.26,3/22/2024
7/6/2022,Shake/Trim,Grams,15247,7820.18,0,0,1592.5,7820.18,1592.5,3/22/2024
7/6/2022,Infused Pre-Rolls,Grams,15247,40340.71,0,0,1605.39,40340.71,1605.39,3/22/2024
7/6/2022,Kief,Grams,15247,4130.36,0,0,153.01,4130.36,153.01,3/22/2024
7/6/2022,Immature Plants,Each,15247,870.18,52,870.18,0,0,52,3/22/2024
7/6/2022,Buds,Grams,15247,1508681.91,0,0,147093.66,1508681.91,147093.66,3/22/2024
7/6/2022,Concentrate,Milligrams,15247,1320.9,0,0,35000,1320.9,35000,3/22/2024
7/6/2022,Shake/Trim (by strain),Grams,15247,86193.03,0,0,15937.44,86193.03,15937.44,3/22/2024
7/6/2022,Infused (edible),Each,15247,540669.34,25170,540669.34,0,0,25170,3/22/2024
7/6/2022,Infused (non-edible),Each,15247,11662.51,311,11662.51,0,0,311,3/22/2024
7/6/2022,Concentrate (Bulk),Grams,15247,698.49,0,0,13,698.49,13,3/22/2024
7/6/2022,Concentrate (Each),Each,15247,205757.77,4815,205757.77,0,0,4815,3/22/2024
7/6/2022,Buds,Ounces,15247,190,0,0,0.48,190,0.48,3/22/2024
7/7/2022,Concentrate,Grams,15263,4321.81,0,0,89.01,4321.81,89.01,3/22/2024
7/7/2022,Raw Pre-Rolls,Grams,15263,666372.92,0,0,55389.31,666372.92,55389.31,3/22/2024
7/7/2022,Shake/Trim (by strain),Grams,15263,90978.81,0,0,16786.06,90978.81,16786.06,3/22/2024
7/7/2022,Infused Pre-Rolls,Grams,15263,43443.23,0,0,1801.03,43443.23,1801.03,3/22/2024
7/7/2022,Infused (edible),Each,15263,621146.57,28965,621146.57,0,0,28965,3/22/2024
7/7/2022,Kief,Grams,15263,5034.26,0,0,188.61,5034.26,188.61,3/22/2024
7/7/2022,Concentrate (Each),Each,15263,221565.94,5135,221565.94,0,0,5135,3/22/2024
7/7/2022,Vape Product,Each,15263,935414.15,20395,935414.15,0,0,20395,3/22/2024
7/7/2022,Buds,Ounces,15263,400,0,0,1.08,400,1.08,3/22/2024
7/7/2022,Shake/Trim,Grams,15263,10128.48,0,0,1981.5,10128.48,1981.5,3/22/2024
7/7/2022,Buds,Grams,15263,1643395.82,0,0,162299.35,1643395.82,162299.35,3/22/2024
7/7/2022,Infused (non-edible),Each,15263,15219.56,379,15219.56,0,0,379,3/22/2024
7/7/2022,Concentrate (Bulk),Grams,15263,400,0,0,6.78,400,6.78,3/22/2024
7/7/2022,Immature Plants,Each,15263,7389.05,312,7389.05,0,0,312,3/22/2024
7/7/2022,Infused Beverage,Each,15263,46759.97,5471,46759.97,0,0,5471,3/22/2024
7/7/2022,Concentrate,Milligrams,15263,868.35,0,0,21000,868.35,21000,3/22/2024
7/8/2022,Buds,Grams,15279,2017942.04,0,0,200010.82,2017942.04,200010.82,3/22/2024
7/8/2022,Infused Beverage,Each,15279,69301.92,8310,69301.92,0,0,8310,3/22/2024
7/8/2022,Shake/Trim,Grams,15279,12570.46,0,0,2480.5,12570.46,2480.5,3/22/2024
7/8/2022,Concentrate (Bulk),Grams,15279,643,0,0,12.77,643,12.77,3/22/2024
7/8/2022,Infused Pre-Rolls,Grams,15279,63858.41,0,0,2525.87,63858.41,2525.87,3/22/2024
7/8/2022,Shake/Trim (by strain),Grams,15279,115822.16,0,0,21467.87,115822.16,21467.87,3/22/2024
7/8/2022,Infused (non-edible),Each,15279,16487.34,424,16487.34,0,0,424,3/22/2024
7/8/2022,Buds,Ounces,15279,490,0,0,1.44,490,1.44,3/22/2024
7/8/2022,Raw Pre-Rolls,Kilograms,15279,15,0,0,0,15,0,3/22/2024
7/8/2022,Raw Pre-Rolls,Grams,15279,840850.97,0,0,69425.7,840850.97,69425.7,3/22/2024
7/8/2022,Concentrate,Milligrams,15279,909.51,0,0,24000,909.51,24000,3/22/2024
7/8/2022,Kief,Grams,15279,6764.3,0,0,298.01,6764.3,298.01,3/22/2024
7/8/2022,Immature Plants,Each,15279,10650.3,438,10650.3,0,0,438,3/22/2024
7/8/2022,Infused (edible),Each,15279,792344.9,37022,792344.9,0,0,37022,3/22/2024
7/8/2022,Concentrate,Grams,15279,7306.75,0,0,206,7306.75,206,3/22/2024
7/8/2022,Concentrate (Each),Each,15279,297618.7,7591,297618.7,0,0,7591,3/22/2024
7/8/2022,Vape Product,Each,15279,1162946.25,25164,1162946.25,0,0,25164,3/22/2024
7/8/2022,Buds,Pounds,15279,32.22,0,0,0.02,32.22,0.02,3/22/2024
7/9/2022,Infused (edible),Each,15297,778411.82,36266,778411.82,0,0,36266,3/22/2024
7/9/2022,Concentrate (Each),Each,15297,293473.26,7758,293473.26,0,0,7758,3/22/2024
7/9/2022,Infused Beverage,Each,15297,69034.27,8002,69034.27,0,0,8002,3/22/2024
7/9/2022,Infused Pre-Rolls,Grams,15297,58968.86,0,0,2279.67,58968.86,2279.67,3/22/2024
7/9/2022,Shake/Trim,Grams,15297,10662.16,0,0,2104.5,10662.16,2104.5,3/22/2024
7/9/2022,Concentrate,Milligrams,15297,959.9,0,0,26500,959.9,26500,3/22/2024
7/9/2022,Concentrate,Grams,15297,3876.65,0,0,87.1,3876.65,87.1,3/22/2024
7/9/2022,Infused (non-edible),Each,15297,19145.05,449,19145.05,0,0,449,3/22/2024
7/9/2022,Raw Pre-Rolls,Grams,15297,762528.23,0,0,62798.55,762528.23,62798.55,3/22/2024
7/9/2022,Buds,Pounds,15297,15.72,0,0,0.01,15.72,0.01,3/22/2024
7/9/2022,Vape Product,Each,15297,1034829.06,22435,1034829.06,0,0,22435,3/22/2024
7/9/2022,Buds,Ounces,15297,40,0,0,0.12,40,0.12,3/22/2024
7/9/2022,Kief,Grams,15297,5940.12,0,0,251.4,5940.12,251.4,3/22/2024
7/9/2022,Buds,Grams,15297,1808216.98,0,0,172463.96,1808216.98,172463.96,3/22/2024
7/9/2022,Immature Plants,Each,15297,240.12,20,240.12,0,0,20,3/22/2024
7/9/2022,Concentrate (Bulk),Grams,15297,613,0,0,10,613,10,3/22/2024
7/9/2022,Shake/Trim (by strain),Grams,15297,92833.37,0,0,16557.16,92833.37,16557.16,3/22/2024
7/10/2022,Concentrate (Bulk),Grams,15314,870.4,0,0,17.78,870.4,17.78,3/22/2024
7/10/2022,Infused Beverage,Each,15314,45837.68,5450,45837.68,0,0,5450,3/22/2024
7/10/2022,Infused Pre-Rolls,Grams,15314,44677.62,0,0,1694.66,44677.62,1694.66,3/22/2024
7/10/2022,Concentrate,Milligrams,15314,782.6,0,0,20000,782.6,20000,3/22/2024
7/10/2022,Raw Pre-Rolls,Grams,15314,579019.48,0,0,46301.85,579019.48,46301.85,3/22/2024
7/10/2022,Shake/Trim (by strain),Grams,15314,71144.81,0,0,12891.26,71144.81,12891.26,3/22/2024
7/10/2022,Infused (edible),Each,15314,575778.08,26871,575778.08,0,0,26871,3/22/2024
7/10/2022,Concentrate (Each),Each,15314,259256.85,7040,259256.85,0,0,7040,3/22/2024
7/10/2022,Kief,Grams,15314,5473.34,0,0,238.01,5473.34,238.01,3/22/2024
7/10/2022,Immature Plants,Each,15314,421.12,28,421.12,0,0,28,3/22/2024
7/10/2022,Buds,Grams,15314,1450397.02,0,0,137858.33,1450397.02,137858.33,3/22/2024
7/10/2022,Buds,Ounces,15314,200,0,0,0.6,200,0.6,3/22/2024
7/10/2022,Concentrate,Grams,15314,5568.21,0,0,142.6,5568.21,142.6,3/22/2024
7/10/2022,Infused (non-edible),Each,15314,14112.71,341,14112.71,0,0,341,3/22/2024
7/10/2022,Vape Product,Each,15314,833993.43,18403,833993.43,0,0,18403,3/22/2024
7/10/2022,Shake/Trim,Grams,15314,7261.23,0,0,1484.5,7261.23,1484.5,3/22/2024
7/11/2022,Concentrate,Milligrams,15330,342.82,0,0,10500,342.82,10500,3/22/2024
7/11/2022,Infused Beverage,Each,15330,32366.43,3882,32366.43,0,0,3882,3/22/2024
7/11/2022,Buds,Ounces,15330,240,0,0,0.73,240,0.73,3/22/2024
7/11/2022,Concentrate (Bulk),Grams,15330,170,0,0,4,170,4,3/22/2024
7/11/2022,Concentrate,Grams,15330,3271.95,0,0,75.1,3271.95,75.1,3/22/2024
7/11/2022,Buds,Grams,15330,1367081.27,0,0,129850.08,1367081.27,129850.08,3/22/2024
7/11/2022,Immature Plants,Each,15330,300,11,300,0,0,11,3/22/2024
7/11/2022,Concentrate (Each),Each,15330,178463.56,4743,178463.56,0,0,4743,3/22/2024
7/11/2022,Infused (non-edible),Each,15330,11936.87,304,11936.87,0,0,304,3/22/2024
7/11/2022,Vape Product,Each,15330,759933.23,16391,759933.23,0,0,16391,3/22/2024
7/11/2022,Kief,Grams,15330,3626.49,0,0,147.6,3626.49,147.6,3/22/2024
7/11/2022,Shake/Trim,Grams,15330,7988.4,0,0,1560.5,7988.4,1560.5,3/22/2024
7/11/2022,Infused Pre-Rolls,Grams,15330,34005.11,0,0,1290.12,34005.11,1290.12,3/22/2024
7/11/2022,Shake/Trim (by strain),Grams,15330,69454.5,0,0,12473.48,69454.5,12473.48,3/22/2024
7/11/2022,Infused (edible),Each,15330,482181.12,22413,482181.12,0,0,22413,3/22/2024
7/11/2022,Raw Pre-Rolls,Grams,15330,544487.5,0,0,43087.82,544487.5,43087.82,3/22/2024
7/12/2022,Buds,Ounces,15346,80,0,0,0.25,80,0.25,3/22/2024
7/12/2022,Immature Plants,Each,15346,180.06,12,180.06,0,0,12,3/22/2024
7/12/2022,Concentrate,Grams,15346,3288,0,0,70,3288,70,3/22/2024
7/12/2022,Infused Pre-Rolls,Grams,15346,36952.16,0,0,1473.82,36952.16,1473.82,3/22/2024
7/12/2022,Concentrate (Each),Each,15346,168197.92,4288,168197.92,0,0,4288,3/22/2024
7/12/2022,Vape Product,Each,15346,728821.42,15784,728821.42,0,0,15784,3/22/2024
7/12/2022,Infused Beverage,Each,15346,33876.39,4070,33876.39,0,0,4070,3/22/2024
7/12/2022,Infused (edible),Each,15346,498993.91,22975,498993.91,0,0,22975,3/22/2024
7/12/2022,Buds,Grams,15346,1364239.82,0,0,131330.04,1364239.82,131330.04,3/22/2024
7/12/2022,Infused (non-edible),Each,15346,11741.97,311,11741.97,0,0,311,3/22/2024
7/12/2022,Raw Pre-Rolls,Grams,15346,565490.05,0,0,46839.7,565490.05,46839.7,3/22/2024
7/12/2022,Concentrate,Milligrams,15346,546.11,0,0,15000,546.11,15000,3/22/2024
7/12/2022,Shake/Trim,Grams,15346,8389.84,0,0,1705.5,8389.84,1705.5,3/22/2024
7/12/2022,Concentrate (Bulk),Grams,15346,420.01,0,0,10,420.01,10,3/22/2024
7/12/2022,Shake/Trim (by strain),Grams,15346,69517.58,0,0,12462.74,69517.58,12462.74,3/22/2024
7/12/2022,Kief,Grams,15346,3081.6,0,0,116.02,3081.6,116.02,3/22/2024
7/13/2022,Infused Beverage,Each,15362,40288.64,4591,40288.64,0,0,4591,3/22/2024
7/13/2022,Concentrate (Bulk),Grams,15362,632.5,0,0,11.27,632.5,11.27,3/22/2024
7/13/2022,Infused (non-edible),Each,15362,13863.98,344,13863.98,0,0,344,3/22/2024
7/13/2022,Concentrate,Milligrams,15362,1116.2,0,0,32000,1116.2,32000,3/22/2024
7/13/2022,Infused Pre-Rolls,Grams,15362,42576.18,0,0,1707.41,42576.18,1707.41,3/22/2024
7/13/2022,Raw Pre-Rolls,Grams,15362,616570.42,0,0,50955.17,616570.42,50955.17,3/22/2024
7/13/2022,Vape Product,Each,15362,808603.72,17410,808603.72,0,0,17410,3/22/2024
7/13/2022,Immature Plants,Each,15362,60.07,9,60.07,0,0,9,3/22/2024
7/13/2022,Shake/Trim (by strain),Grams,15362,74793.23,0,0,12914.28,74793.23,12914.28,3/22/2024
7/13/2022,Buds,Grams,15362,1464270.52,0,0,140810.29,1464270.52,140810.29,3/22/2024
7/13/2022,Concentrate,Grams,15362,3420.72,0,0,81,3420.72,81,3/22/2024
7/13/2022,Infused (edible),Each,15362,530677.6,24747,530677.6,0,0,24747,3/22/2024
7/13/2022,Kief,Grams,15362,3194.04,0,0,125.5,3194.04,125.5,3/22/2024
7/13/2022,Concentrate (Each),Each,15362,189529.1,4734,189529.1,0,0,4734,3/22/2024
7/13/2022,Shake/Trim,Grams,15362,10404.63,0,0,2065,10404.63,2065,3/22/2024
7/13/2022,Buds,Ounces,15362,80,0,0,0.24,80,0.24,3/22/2024
7/14/2022,Immature Plants,Each,15378,150.17,22,150.17,0,0,22,3/22/2024
7/14/2022,Concentrate,Grams,15378,3388.95,0,0,73.6,3388.95,73.6,3/22/2024
7/14/2022,Kief,Grams,15378,4627.25,0,0,179.01,4627.25,179.01,3/22/2024
7/14/2022,Buds,Grams,15378,1668923.33,0,0,161872.07,1668923.33,161872.07,3/22/2024
7/14/2022,Shake/Trim,Grams,15378,12627.4,0,0,2537.5,12627.4,2537.5,3/22/2024
7/14/2022,Vape Product,Each,15378,930630.71,19980,930630.71,0,0,19980,3/22/2024
7/14/2022,Concentrate (Each),Each,15378,224164.83,5532,224164.83,0,0,5532,3/22/2024
7/14/2022,Shake/Trim (by strain),Grams,15378,78519.67,0,0,12941.73,78519.67,12941.73,3/22/2024
7/14/2022,Raw Pre-Rolls,Grams,15378,702340.15,0,0,57387.25,702340.15,57387.25,3/22/2024
7/14/2022,Concentrate (Bulk),Grams,15378,896.22,0,0,42.39,896.22,42.39,3/22/2024
7/14/2022,Infused Pre-Rolls,Grams,15378,49747.41,0,0,1968.41,49747.41,1968.41,3/22/2024
7/14/2022,Infused Beverage,Each,15378,51622.09,6006,51622.09,0,0,6006,3/22/2024
7/14/2022,Infused (non-edible),Each,15378,13495.49,353,13495.49,0,0,353,3/22/2024
