RecordNo,SaleDate,ProductCategoryName,UnitOfMeasureName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,CCCLastUpdated
19225,5/28/2022,Concentrate,Grams,6733.25,0,0,118.01,6733.25,118.01,3/22/2024
19225,5/28/2022,Infused Pre-Rolls,Grams,30,0,0,1,30,1,3/22/2024
19225,5/28/2022,Infused Pre-Rolls,Grams,62526.48,0,0,2360.04,62526.48,2360.04,3/22/2024
19225,5/28/2022,Concentrate (Each),Each,265364.15,5815,265364.15,0,0,5821.6,3/22/2024
19225,5/28/2022,Vape Product,Each,1105.76,21,1105.76,0,0,21,3/22/2024
19225,5/28/2022,Vape Product,Each,3039.99,59,3039.99,0,0,59,3/22/2024
19225,5/28/2022,Buds,Grams,987.01,0,0,115,987.01,115,3/22/2024
19225,5/28/2022,Concentrate,Milligrams,188.22,0,0,5000,188.22,5000,3/22/2024
19225,5/28/2022,Infused Pre-Rolls,Grams,262.5,0,0,8.71,262.5,8.71,3/22/2024
19225,5/28/2022,Buds,Grams,4444.46,0,0,381.65,4444.46,381.65,3/22/2024
19225,5/28/2022,Vape Product,Each,1024193.64,21342,1024193.64,0,0,21342,3/22/2024
19225,5/28/2022,Infused Pre-Rolls,Milligrams,90,0,0,3000,90,3000,3/22/2024
19225,5/28/2022,Raw Pre-Rolls,Grams,753894.84,0,0,61316.65,753894.84,61316.65,3/22/2024
19264,5/29/2022,Vape Product,Each,775464.03,15897,775464.03,0,0,15897,3/22/2024
19264,5/29/2022,Concentrate (Each),Each,203,4,203,0,0,4,3/22/2024
19264,5/29/2022,Concentrate (Bulk),Grams,744.79,0,0,10.93,744.79,10.93,3/22/2024
19264,5/29/2022,Infused (edible),Each,601774.02,27922,601774.02,0,0,27922,3/22/2024
19264,5/29/2022,Infused (edible),Each,504,25,504,0,0,25,3/22/2024
19264,5/29/2022,Concentrate,Milligrams,173.33,0,0,3000,173.33,3000,3/22/2024
19264,5/29/2022,Vape Product,Each,769,15,769,0,0,15,3/22/2024
19264,5/29/2022,Vape Product,Each,1058.8,20,1058.8,0,0,20,3/22/2024
19264,5/29/2022,Concentrate (Each),Each,324,9,324,0,0,9,3/22/2024
19264,5/29/2022,Infused Pre-Rolls,Grams,44622.01,0,0,1649.54,44622.01,1649.54,3/22/2024
19264,5/29/2022,Shake/Trim (by strain),Grams,406,0,0,77,406,77,3/22/2024
19264,5/29/2022,Raw Pre-Rolls,Grams,817,0,0,55.45,817,55.45,3/22/2024
19264,5/29/2022,Concentrate (Each),Each,200319.57,4314,200319.57,0,0,4329.6,3/22/2024
19264,5/29/2022,Infused (edible),Each,1120.34,46,1120.34,0,0,46,3/22/2024
19264,5/29/2022,Infused (non-edible),Each,14943.72,357,14943.72,0,0,357,3/22/2024
19264,5/29/2022,Concentrate,Grams,3489.39,0,0,61.02,3489.39,61.02,3/22/2024
19264,5/29/2022,Shake/Trim,Grams,3558,0,0,606.4,3558,606.4,3/22/2024
19264,5/29/2022,Raw Pre-Rolls,Grams,866,0,0,58.75,866,58.75,3/22/2024
19264,5/29/2022,Buds,Ounces,550,0,0,1.44,550,1.44,3/22/2024
19264,5/29/2022,Buds,Grams,1472423.77,0,0,137595.57,1472423.77,137595.57,3/22/2024
19264,5/29/2022,Raw Pre-Rolls,Grams,604614.72,0,0,47375.95,604614.72,47375.95,3/22/2024
19264,5/29/2022,Buds,Grams,1217,0,0,101,1217,101,3/22/2024
19264,5/29/2022,Infused Beverage,Each,49282.71,5477,49282.71,0,0,5477,3/22/2024
19264,5/29/2022,Buds,Grams,2463.63,0,0,239,2463.63,239,3/22/2024
19264,5/29/2022,Shake/Trim,Ounces,90,0,0,0.73,90,0.73,3/22/2024
19264,5/29/2022,Shake/Trim (by strain),Grams,55295.45,0,0,9115.4,55295.45,9115.4,3/22/2024
19264,5/29/2022,Kief,Grams,3819.81,0,0,152.1,3819.81,152.1,3/22/2024
19264,5/29/2022,Kief,Grams,47.5,0,0,2,47.5,2,3/22/2024
19264,5/29/2022,Infused Beverage,Each,51,2,51,0,0,2,3/22/2024
19264,5/29/2022,Infused Pre-Rolls,Milligrams,30,0,0,1000,30,1000,3/22/2024
19264,5/29/2022,Infused Beverage,Each,231,12,231,0,0,12,3/22/2024
19264,5/29/2022,Buds,Pounds,15,0,0,0,15,0,3/22/2024
19264,5/29/2022,Immature Plants,Each,685,28,685,0,0,28,3/22/2024
19297,5/30/2022,Concentrate (Bulk),Grams,180.17,0,0,3.39,180.17,3.39,3/22/2024
19297,5/30/2022,Raw Pre-Rolls,Grams,482521.82,0,0,38550.75,482521.82,38550.75,3/22/2024
19297,5/30/2022,Infused (edible),Each,399380.2,19486,399380.2,0,0,19486,3/22/2024
19297,5/30/2022,Buds,Grams,1187572.65,0,0,113040.16,1187572.65,113040.16,3/22/2024
19297,5/30/2022,Vape Product,Each,1286.29,27,1286.29,0,0,27,3/22/2024
19297,5/30/2022,Infused Pre-Rolls,Grams,163.5,0,0,5.48,163.5,5.48,3/22/2024
19297,5/30/2022,Infused Pre-Rolls,Grams,38207.28,0,0,1433.85,38207.28,1433.85,3/22/2024
19297,5/30/2022,Infused (edible),Each,914,39,914,0,0,39,3/22/2024
19297,5/30/2022,Infused (non-edible),Each,9287.7,230,9287.7,0,0,230,3/22/2024
19297,5/30/2022,Buds,Ounces,420,0,0,1.21,420,1.21,3/22/2024
19297,5/30/2022,Infused (edible),Each,100,3,100,0,0,3,3/22/2024
19297,5/30/2022,Shake/Trim (by strain),Grams,356,0,0,70,356,70,3/22/2024
19297,5/30/2022,Kief,Grams,30,0,0,1,30,1,3/22/2024
19297,5/30/2022,Raw Pre-Rolls,Grams,679,0,0,46.6,679,46.6,3/22/2024
19297,5/30/2022,Vape Product,Each,598913.09,12569,598913.09,0,0,12569,3/22/2024
19297,5/30/2022,Buds,Pounds,50.43,0,0,0.01,50.43,0.01,3/22/2024
19297,5/30/2022,Immature Plants,Each,480,18,480,0,0,18,3/22/2024
19297,5/30/2022,Concentrate (Each),Each,160738.33,3682,160738.33,0,0,3690.75,3/22/2024
19297,5/30/2022,Kief,Grams,3036,0,0,136.84,3036,136.84,3/22/2024
19297,5/30/2022,Shake/Trim,Grams,4196,0,0,741.3,4196,741.3,3/22/2024
19297,5/30/2022,Concentrate (Each),Each,310,6,310,0,0,6,3/22/2024
19297,5/30/2022,Infused Beverage,Each,39,2,39,0,0,2,3/22/2024
19297,5/30/2022,Shake/Trim (by strain),Grams,44440.43,0,0,7183,44440.43,7183,3/22/2024
19297,5/30/2022,Concentrate,Milligrams,332.29,0,0,7000,332.29,7000,3/22/2024
19297,5/30/2022,Concentrate,Grams,3320.01,0,0,61.51,3320.01,61.51,3/22/2024
19297,5/30/2022,Suppository,Each,160,2,160,0,0,2,3/22/2024
19297,5/30/2022,Buds,Grams,1979.64,0,0,182.3,1979.64,182.3,3/22/2024
19297,5/30/2022,Infused Beverage,Each,32952.77,3767,32952.77,0,0,3767,3/22/2024
19297,5/30/2022,Buds,Grams,225,0,0,5,225,5,3/22/2024
19297,5/30/2022,Vape Product,Each,102,3,102,0,0,3,3/22/2024
19297,5/30/2022,Kief,Milligrams,36,0,0,1000,36,1000,3/22/2024
19297,5/30/2022,Shake/Trim,Ounces,90,0,0,0.72,90,0.72,3/22/2024
19329,5/31/2022,Infused Pre-Rolls,Grams,315,0,0,9,315,9,3/22/2024
19329,5/31/2022,Kief,Milligrams,36,0,0,1000,36,1000,3/22/2024
19329,5/31/2022,Concentrate (Each),Each,176444.48,3915,176444.48,0,0,3915,3/22/2024
19329,5/31/2022,Infused (edible),Each,1974.99,88,1974.99,0,0,88,3/22/2024
19329,5/31/2022,Immature Plants,Each,750,28,750,0,0,28,3/22/2024
19329,5/31/2022,Concentrate (Each),Each,659.75,16,659.75,0,0,16,3/22/2024
19329,5/31/2022,Shake/Trim (by strain),Grams,405,0,0,77,405,77,3/22/2024
19329,5/31/2022,Concentrate (Bulk),Grams,681.04,0,0,11.39,681.04,11.39,3/22/2024
19329,5/31/2022,Kief,Grams,2931.49,0,0,105.5,2931.49,105.5,3/22/2024
19329,5/31/2022,Infused (edible),Each,442927.37,20544,442927.37,0,0,20544,3/22/2024
19329,5/31/2022,Concentrate (Each),Each,205,4,205,0,0,4,3/22/2024
19329,5/31/2022,Shake/Trim,Grams,3294,0,0,847.3,3294,847.3,3/22/2024
19329,5/31/2022,Infused Beverage,Each,23684.15,2771,23684.15,0,0,2771,3/22/2024
19329,5/31/2022,Infused Beverage,Each,224,19,224,0,0,19,3/22/2024
19329,5/31/2022,Concentrate,Milligrams,156.06,0,0,3500,156.06,3500,3/22/2024
19329,5/31/2022,Buds,Grams,1348680.18,0,0,122915.91,1348680.18,122915.91,3/22/2024
19329,5/31/2022,Infused (non-edible),Each,170,4,170,0,0,4,3/22/2024
19329,5/31/2022,Suppository,Each,100,1,100,0,0,1,3/22/2024
19329,5/31/2022,Kief,Grams,25,0,0,1,25,1,3/22/2024
19329,5/31/2022,Buds,Ounces,200,0,0,0.6,200,0.6,3/22/2024
19329,5/31/2022,Raw Pre-Rolls,Grams,1070.32,0,0,70.95,1070.32,70.95,3/22/2024
19329,5/31/2022,Concentrate,Grams,4384.73,0,0,81.01,4384.73,81.01,3/22/2024
19329,5/31/2022,Shake/Trim (by strain),Grams,59233.18,0,0,9713.15,59233.18,9713.15,3/22/2024
19329,5/31/2022,Infused (non-edible),Each,11822.58,269,11822.58,0,0,269,3/22/2024
19329,5/31/2022,Infused (edible),Each,745,46,745,0,0,46,3/22/2024
19329,5/31/2022,Buds,Grams,4223.47,0,0,307.9,4223.47,307.9,3/22/2024
19329,5/31/2022,Buds,Grams,1805,0,0,138,1805,138,3/22/2024
19329,5/31/2022,Raw Pre-Rolls,Grams,533932.87,0,0,41782.39,533932.87,41782.39,3/22/2024
19329,5/31/2022,Infused Pre-Rolls,Grams,108,0,0,4,108,4,3/22/2024
19329,5/31/2022,Raw Pre-Rolls,Grams,519.25,0,0,39.45,519.25,39.45,3/22/2024
19329,5/31/2022,Concentrate,Grams,60,0,0,1,60,1,3/22/2024
19329,5/31/2022,Infused Pre-Rolls,Grams,33692.01,0,0,1234.85,33692.01,1234.85,3/22/2024
19329,5/31/2022,Vape Product,Each,2413,47,2413,0,0,47,3/22/2024
19329,5/31/2022,Vape Product,Each,1081,22,1081,0,0,22,3/22/2024
19329,5/31/2022,Shake/Trim,Ounces,225,0,0,1.84,225,1.84,3/22/2024
19329,5/31/2022,Infused Beverage,Each,105,4,105,0,0,4,3/22/2024
19329,5/31/2022,Vape Product,Each,751249.49,15072,751249.49,0,0,15072,3/22/2024
19329,5/31/2022,Buds,Pounds,15.45,0,0,0,15.45,0,3/22/2024
19367,6/1/2022,Buds,Grams,805,0,0,71,805,71,3/22/2024
19367,6/1/2022,Concentrate,Grams,4965.49,0,0,99.01,4965.49,99.01,3/22/2024
19367,6/1/2022,Infused (edible),Each,196,13,196,0,0,13,3/22/2024
19367,6/1/2022,Vape Product,Each,811145.15,16657,811145.15,0,0,16657,3/22/2024
19367,6/1/2022,Infused (edible),Each,482847.56,22878,482847.56,0,0,22878,3/22/2024
19367,6/1/2022,Kief,Grams,3652.92,0,0,137.75,3652.92,137.75,3/22/2024
19367,6/1/2022,Raw Pre-Rolls,Grams,882.25,0,0,57,882.25,57,3/22/2024
19367,6/1/2022,Shake/Trim (by strain),Grams,960,0,0,171,960,171,3/22/2024
19367,6/1/2022,Shake/Trim (by strain),Grams,58130.95,0,0,9783.1,58130.95,9783.1,3/22/2024
19367,6/1/2022,Infused Beverage,Each,136,7,136,0,0,7,3/22/2024
19367,6/1/2022,Infused Beverage,Each,254,18,254,0,0,18,3/22/2024
19367,6/1/2022,Vape Product,Each,492,10,492,0,0,10,3/22/2024
19367,6/1/2022,Concentrate,Grams,55,0,0,1,55,1,3/22/2024
19367,6/1/2022,Immature Plants,Each,915,33,915,0,0,33,3/22/2024
19367,6/1/2022,Vape Product,Each,3065.3,61,3065.3,0,0,61,3/22/2024
19367,6/1/2022,Infused (non-edible),Each,10848.48,269,10848.48,0,0,269,3/22/2024
19367,6/1/2022,Concentrate (Each),Each,1035,22,1035,0,0,22,3/22/2024
19367,6/1/2022,Infused Pre-Rolls,Grams,30,0,0,1,30,1,3/22/2024
19367,6/1/2022,Raw Pre-Rolls,Grams,1132.18,0,0,81.75,1132.18,81.75,3/22/2024
19367,6/1/2022,Infused Pre-Rolls,Grams,270.8,0,0,10.48,270.8,10.48,3/22/2024
19367,6/1/2022,Shake/Trim,Grams,4220.95,0,0,830.8,4220.95,830.8,3/22/2024
19367,6/1/2022,Buds,Grams,5068.78,0,0,419.5,5068.78,419.5,3/22/2024
19367,6/1/2022,Infused Beverage,Each,28993.82,3471,28993.82,0,0,3471,3/22/2024
19367,6/1/2022,Raw Pre-Rolls,Grams,587861.44,0,0,48626.89,587861.44,48626.89,3/22/2024
19367,6/1/2022,Concentrate (Bulk),Grams,742.77,0,0,12.17,742.77,12.17,3/22/2024
19367,6/1/2022,Kief,Grams,55,0,0,2,55,2,3/22/2024
19367,6/1/2022,Infused Pre-Rolls,Grams,37294.75,0,0,1451.46,37294.75,1451.46,3/22/2024
19367,6/1/2022,Infused (edible),Each,1590,70,1590,0,0,70,3/22/2024
19367,6/1/2022,Buds,Ounces,240,0,0,0.72,240,0.72,3/22/2024
19367,6/1/2022,Buds,Grams,1468533.34,0,0,137571.67,1468533.34,137571.67,3/22/2024
19367,6/1/2022,Concentrate,Milligrams,494.74,0,0,8000,494.74,8000,3/22/2024
19367,6/1/2022,Kief,Milligrams,36,0,0,1000,36,1000,3/22/2024
19367,6/1/2022,Infused (non-edible),Each,50,1,50,0,0,1,3/22/2024
19367,6/1/2022,Concentrate (Each),Each,198347.89,4592,198347.89,0,0,4596.25,3/22/2024
19367,6/1/2022,Concentrate (Each),Each,260,5,260,0,0,5,3/22/2024
19367,6/1/2022,Shake/Trim,Ounces,210,0,0,1.72,210,1.72,3/22/2024
19403,6/2/2022,Concentrate,Grams,5940.27,0,0,119,5940.27,119,3/22/2024
19403,6/2/2022,Buds,Grams,4816.88,0,0,421.7,4816.88,421.7,3/22/2024
19403,6/2/2022,Infused Pre-Rolls,Grams,30,0,0,1,30,1,3/22/2024
19403,6/2/2022,Raw Pre-Rolls,Grams,1509.4,0,0,111.05,1509.4,111.05,3/22/2024
19403,6/2/2022,Raw Pre-Rolls,Grams,625149.42,0,0,50662.62,625149.42,50662.62,3/22/2024
19403,6/2/2022,Suppository,Each,90,1,90,0,0,1,3/22/2024
19403,6/2/2022,Shake/Trim (by strain),Grams,55897.48,0,0,9254.7,55897.48,9254.7,3/22/2024
19403,6/2/2022,Infused (non-edible),Each,25,1,25,0,0,1,3/22/2024
19403,6/2/2022,Kief,Milligrams,36,0,0,1000,36,1000,3/22/2024
19403,6/2/2022,Kief,Grams,3980.29,0,0,147,3980.29,147,3/22/2024
19403,6/2/2022,Buds,Ounces,80,0,0,0.24,80,0.24,3/22/2024
19403,6/2/2022,Infused Beverage,Each,36866.62,4312,36866.62,0,0,4312,3/22/2024
19403,6/2/2022,Infused (edible),Each,535411.82,25085,535411.82,0,0,25085,3/22/2024
19403,6/2/2022,Vape Product,Each,3870.78,74,3870.78,0,0,74,3/22/2024
19403,6/2/2022,Infused Pre-Rolls,Grams,41,0,0,2,41,2,3/22/2024
19403,6/2/2022,Immature Plants,Each,725,26,725,0,0,26,3/22/2024
19403,6/2/2022,Infused (edible),Each,1694.4,78,1694.4,0,0,78,3/22/2024
19403,6/2/2022,Concentrate (Each),Each,219799.86,4827,219799.86,0,0,4827,3/22/2024
19403,6/2/2022,Shake/Trim,Grams,5135.35,0,0,835.6,5135.35,835.6,3/22/2024
19403,6/2/2022,Infused (non-edible),Each,25,1,25,0,0,1,3/22/2024
19403,6/2/2022,Kief,Milligrams,36,0,0,1000,36,1000,3/22/2024
19403,6/2/2022,Infused (edible),Each,234,14,234,0,0,14,3/22/2024
19403,6/2/2022,Infused Beverage,Each,280,21,280,0,0,21,3/22/2024
19403,6/2/2022,Buds,Grams,1587691.29,0,0,149020.71,1587691.29,149020.71,3/22/2024
19403,6/2/2022,Infused Pre-Rolls,Milligrams,30,0,0,1000,30,1000,3/22/2024
19403,6/2/2022,Buds,Pounds,65,0,0,0.01,65,0.01,3/22/2024
19403,6/2/2022,Infused Pre-Rolls,Grams,40174.57,0,0,1517.76,40174.57,1517.76,3/22/2024
19403,6/2/2022,Concentrate (Each),Each,464,10,464,0,0,10,3/22/2024
19403,6/2/2022,Kief,Grams,30,0,0,1,30,1,3/22/2024
19403,6/2/2022,Raw Pre-Rolls,Grams,625,0,0,43.75,625,43.75,3/22/2024
19403,6/2/2022,Vape Product,Each,670,11,670,0,0,11,3/22/2024
19403,6/2/2022,Shake/Trim (by strain),Grams,518,0,0,91,518,91,3/22/2024
19403,6/2/2022,Concentrate (Each),Each,145,3,145,0,0,3,3/22/2024
19403,6/2/2022,Infused Beverage,Each,99,4,99,0,0,4,3/22/2024
19403,6/2/2022,Concentrate (Bulk),Grams,335,0,0,3.94,335,3.94,3/22/2024
19403,6/2/2022,Infused (non-edible),Each,11714.33,309,11714.33,0,0,309,3/22/2024
19403,6/2/2022,Concentrate,Milligrams,174.16,0,0,3000,174.16,3000,3/22/2024
19403,6/2/2022,Vape Product,Each,852378.29,17388,852378.29,0,0,17388,3/22/2024
19403,6/2/2022,Buds,Grams,1008,0,0,120,1008,120,3/22/2024
19442,6/3/2022,Concentrate (Bulk),Grams,735.08,0,0,13.17,735.08,13.17,3/22/2024
19442,6/3/2022,Buds,Grams,2093974.98,0,0,199473.79,2093974.98,199473.79,3/22/2024
19442,6/3/2022,Concentrate,Milligrams,150.31,0,0,3000,150.31,3000,3/22/2024
19442,6/3/2022,Infused Beverage,Each,164,14,164,0,0,14,3/22/2024
19442,6/3/2022,Buds,Ounces,160,0,0,0.48,160,0.48,3/22/2024
19442,6/3/2022,Infused (edible),Each,508,28,508,0,0,28,3/22/2024
19442,6/3/2022,Vape Product,Each,1130850.04,23308,1130850.04,0,0,23308,3/22/2024
19442,6/3/2022,Kief,Grams,6241.71,0,0,229.2,6241.71,229.2,3/22/2024
19442,6/3/2022,Infused (edible),Each,1840.1,82,1840.1,0,0,82,3/22/2024
19442,6/3/2022,Infused Beverage,Each,55848.49,6490,55848.49,0,0,6490,3/22/2024
19442,6/3/2022,Infused (non-edible),Each,50,1,50,0,0,1,3/22/2024
19442,6/3/2022,Vape Product,Each,2995.8,61,2995.8,0,0,61,3/22/2024
19442,6/3/2022,Infused (non-edible),Each,16430.71,441,16430.71,0,0,441,3/22/2024
19442,6/3/2022,Raw Pre-Rolls,Grams,793915.18,0,0,64600.1,793915.18,64600.1,3/22/2024
19442,6/3/2022,Kief,Milligrams,36,0,0,1000,36,1000,3/22/2024
19442,6/3/2022,Concentrate (Each),Each,141.25,3,141.25,0,0,3,3/22/2024
19442,6/3/2022,Kief,Grams,30,0,0,1,30,1,3/22/2024
19442,6/3/2022,Raw Pre-Rolls,Grams,1456.39,0,0,112.5,1456.39,112.5,3/22/2024
19442,6/3/2022,Infused Beverage,Each,100.2,5,100.2,0,0,5,3/22/2024
19442,6/3/2022,Shake/Trim (by strain),Grams,74641.02,0,0,12837.1,74641.02,12837.1,3/22/2024
19442,6/3/2022,Vape Product,Each,849.01,17,849.01,0,0,17,3/22/2024
19442,6/3/2022,Suppository,Each,162,2,162,0,0,2,3/22/2024
19442,6/3/2022,Concentrate (Each),Each,889,17,889,0,0,17,3/22/2024
19442,6/3/2022,Raw Pre-Rolls,Grams,452,0,0,29.75,452,29.75,3/22/2024
19442,6/3/2022,Infused Pre-Rolls,Grams,62,0,0,2,62,2,3/22/2024
19442,6/3/2022,Concentrate,Grams,6329.95,0,0,122,6329.95,122,3/22/2024
19442,6/3/2022,Buds,Grams,4785.67,0,0,411.5,4785.67,411.5,3/22/2024
19442,6/3/2022,Infused Pre-Rolls,Grams,181.8,0,0,9.5,181.8,9.5,3/22/2024
19442,6/3/2022,Concentrate (Each),Each,280072.13,6253,280072.13,0,0,6268.85,3/22/2024
19442,6/3/2022,Infused Pre-Rolls,Milligrams,120,0,0,4000,120,4000,3/22/2024
19442,6/3/2022,Buds,Grams,1069,0,0,104.5,1069,104.5,3/22/2024
19442,6/3/2022,Shake/Trim,Grams,10751.5,0,0,1843.2,10751.5,1843.2,3/22/2024
19442,6/3/2022,Infused Pre-Rolls,Grams,59037.1,0,0,2226.17,59037.1,2226.17,3/22/2024
19442,6/3/2022,Infused (edible),Each,746037.38,35616,746037.38,0,0,35616,3/22/2024
19442,6/3/2022,Shake/Trim (by strain),Grams,419.2,0,0,77,419.2,77,3/22/2024
19442,6/3/2022,Immature Plants,Each,3140,199,3140,0,0,199,3/22/2024
19478,6/4/2022,Raw Pre-Rolls,Grams,700394.65,0,0,55391.7,700394.65,55391.7,3/22/2024
19478,6/4/2022,Suppository,Each,162,2,162,0,0,2,3/22/2024
19478,6/4/2022,Raw Pre-Rolls,Grams,530.6,0,0,36.5,530.6,36.5,3/22/2024
19478,6/4/2022,Infused Pre-Rolls,Grams,148,0,0,4.95,148,4.95,3/22/2024
19478,6/4/2022,Infused Pre-Rolls,Grams,30,0,0,1,30,1,3/22/2024
19478,6/4/2022,Shake/Trim (by strain),Grams,72595.36,0,0,12648.2,72595.36,12648.2,3/22/2024
19478,6/4/2022,Vape Product,Each,446.11,12,446.11,0,0,12,3/22/2024
19478,6/4/2022,Concentrate (Bulk),Grams,523.68,0,0,7.95,523.68,7.95,3/22/2024
19478,6/4/2022,Infused (edible),Each,292.63,18,292.63,0,0,18,3/22/2024
19478,6/4/2022,Shake/Trim (by strain),Grams,258,0,0,49,258,49,3/22/2024
19478,6/4/2022,Concentrate,Milligrams,242.4,0,0,6000,242.4,6000,3/22/2024
19478,6/4/2022,Buds,Pounds,60.14,0,0,0.03,60.14,0.03,3/22/2024
19478,6/4/2022,Infused (non-edible),Each,19155.78,466,19155.78,0,0,466,3/22/2024
19478,6/4/2022,Infused (non-edible),Each,15,1,15,0,0,1,3/22/2024
19478,6/4/2022,Infused (edible),Each,1697.2,66,1697.2,0,0,66,3/22/2024
19478,6/4/2022,Infused (edible),Each,728205.39,34696,728205.39,0,0,34696,3/22/2024
19478,6/4/2022,Shake/Trim,Grams,10870.08,0,0,1798.8,10870.08,1798.8,3/22/2024
19478,6/4/2022,Buds,Grams,3360.07,0,0,285.15,3360.07,285.15,3/22/2024
19478,6/4/2022,Buds,Grams,1775257.54,0,0,164917.61,1775257.54,164917.61,3/22/2024
19478,6/4/2022,Seeds,Each,65,5,65,0,0,5,3/22/2024
19478,6/4/2022,Kief,Grams,4041.57,0,0,153,4041.57,153,3/22/2024
19478,6/4/2022,Vape Product,Each,950313.07,19506,950313.07,0,0,19506,3/22/2024
19478,6/4/2022,Buds,Grams,639.6,0,0,61.5,639.6,61.5,3/22/2024
19478,6/4/2022,Concentrate (Each),Each,696,12,696,0,0,12,3/22/2024
19478,6/4/2022,Concentrate (Each),Each,239944.69,5199,239944.69,0,0,5216.5,3/22/2024
19478,6/4/2022,Vape Product,Each,2291.5,46,2291.5,0,0,46,3/22/2024
19478,6/4/2022,Infused Pre-Rolls,Milligrams,30,0,0,1000,30,1000,3/22/2024
19478,6/4/2022,Infused Beverage,Each,313,18,313,0,0,18,3/22/2024
19478,6/4/2022,Concentrate,Grams,5402.7,0,0,101,5402.7,101,3/22/2024
19478,6/4/2022,Immature Plants,Each,13060.35,541,13060.35,0,0,541,3/22/2024
19478,6/4/2022,Infused Beverage,Each,59250.66,6804,59250.66,0,0,6804,3/22/2024
19478,6/4/2022,Raw Pre-Rolls,Grams,759.63,0,0,57.95,759.63,57.95,3/22/2024
19478,6/4/2022,Infused Pre-Rolls,Grams,47353.31,0,0,1711.84,47353.31,1711.84,3/22/2024
19511,6/5/2022,Infused (edible),Each,520924.53,24403,520924.53,0,0,24403,3/22/2024
19511,6/5/2022,Infused (edible),Each,516,27,516,0,0,27,3/22/2024
19511,6/5/2022,Buds,Grams,1412550.67,0,0,130689.58,1412550.67,130689.58,3/22/2024
19511,6/5/2022,Infused Pre-Rolls,Grams,193,0,0,8.5,193,8.5,3/22/2024
19511,6/5/2022,Vape Product,Each,1649.8,33,1649.8,0,0,33,3/22/2024
19511,6/5/2022,Concentrate,Grams,110,0,0,2,110,2,3/22/2024
19511,6/5/2022,Concentrate (Each),Each,883,23,883,0,0,23,3/22/2024
19511,6/5/2022,Concentrate,Milligrams,84.22,0,0,2000,84.22,2000,3/22/2024
19511,6/5/2022,Infused Beverage,Each,51,2,51,0,0,2,3/22/2024
19511,6/5/2022,Buds,Grams,3390.67,0,0,279.05,3390.67,279.05,3/22/2024
19511,6/5/2022,Vape Product,Each,466,10,466,0,0,10,3/22/2024
19511,6/5/2022,Infused (edible),Each,1364.1,54,1364.1,0,0,54,3/22/2024
19511,6/5/2022,Infused Beverage,Each,39636.28,4366,39636.28,0,0,4366,3/22/2024
19511,6/5/2022,Infused Pre-Rolls,Milligrams,30,0,0,1000,30,1000,3/22/2024
19511,6/5/2022,Concentrate (Each),Each,105,2,105,0,0,2,3/22/2024
19511,6/5/2022,Shake/Trim (by strain),Grams,224,0,0,35,224,35,3/22/2024
19511,6/5/2022,Seeds,Each,105,7,105,0,0,7,3/22/2024
19511,6/5/2022,Infused Pre-Rolls,Grams,90,0,0,3,90,3,3/22/2024
19511,6/5/2022,Kief,Grams,3170.62,0,0,116.75,3170.62,116.75,3/22/2024
19511,6/5/2022,Infused (non-edible),Each,15459.05,384,15459.05,0,0,384,3/22/2024
19511,6/5/2022,Suppository,Each,162,2,162,0,0,2,3/22/2024
19511,6/5/2022,Concentrate (Bulk),Grams,410,0,0,6.39,410,6.39,3/22/2024
19511,6/5/2022,Buds,Grams,1001,0,0,96.8,1001,96.8,3/22/2024
19511,6/5/2022,Raw Pre-Rolls,Grams,492.25,0,0,33.25,492.25,33.25,3/22/2024
19511,6/5/2022,Infused Beverage,Each,162,11,162,0,0,11,3/22/2024
19511,6/5/2022,Raw Pre-Rolls,Grams,632.01,0,0,43.55,632.01,43.55,3/22/2024
19511,6/5/2022,Concentrate,Grams,4587.54,0,0,85,4587.54,85,3/22/2024
19511,6/5/2022,Raw Pre-Rolls,Milligrams,38.75,0,0,4000,38.75,4000,3/22/2024
19511,6/5/2022,Immature Plants,Each,1412.5,63,1412.5,0,0,63,3/22/2024
19511,6/5/2022,Shake/Trim (by strain),Grams,55541.2,0,0,9250.6,55541.2,9250.6,3/22/2024
19511,6/5/2022,Vape Product,Each,741156.24,14998,741156.24,0,0,14998,3/22/2024
19511,6/5/2022,Raw Pre-Rolls,Grams,567648.76,0,0,45594.75,567648.76,45594.75,3/22/2024
19511,6/5/2022,Infused Pre-Rolls,Grams,37737.57,0,0,1361.01,37737.57,1361.01,3/22/2024
19511,6/5/2022,Shake/Trim,Grams,7216.03,0,0,1212.9,7216.03,1212.9,3/22/2024
19511,6/5/2022,Concentrate (Each),Each,191016.4,4086,191016.4,0,0,4096.25,3/22/2024
19546,6/6/2022,Buds,Ounces,130,0,0,0.36,130,0.36,3/22/2024
19546,6/6/2022,Raw Pre-Rolls,Grams,451,0,0,31.75,451,31.75,3/22/2024
19546,6/6/2022,Raw Pre-Rolls,Milligrams,20,0,0,2000,20,2000,3/22/2024
19546,6/6/2022,Infused (edible),Each,430543.71,20301,430543.71,0,0,20301,3/22/2024
19546,6/6/2022,Infused Pre-Rolls,Grams,130,0,0,4.5,130,4.5,3/22/2024
19546,6/6/2022,Infused Beverage,Each,223,9,223,0,0,9,3/22/2024
19546,6/6/2022,Shake/Trim,Grams,7098.86,0,0,1232,7098.86,1232,3/22/2024
