,application_status,license_type,APPLICATION_CLASSIFICATION,APPLICATION_CLASSIFICATION-1,APPLICATION_CLASSIFICATION-2,APPROVED_LICENSE_TYPE,Approved_License_Stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_zipcode,BUSINESS_EMAIL,BUSINESS_PHONE,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,EIN_TIN,APPLICATION_NUMBER,SUBMITTED_DATE,FIRST_COMPLIANCE_REVIEW_DATE,LIC_FEE_PAYMENT_SUBMITTED_DATE,PRIORITY,FEE_WAIVER_REQUEST,FEE_WAIVER_EE_OR_SE_NUMBER,EE_PRIORITY_STATUS,EE_PRIORITY_NUMBER_FROM_ACCOUNT,EE_PRIORITY_NUMBER_FROM_APPLICATION,RMD_PRIORITY_STATUS,RMD_PRIORITY_NUMBER_FROM_ACCOUNT,RMD_PRIORITY_NUMBER_FROM_APPLICATION,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,APPLICATION_CREATED_DATE,CNB_DEEMED_COMPLETE_DATE,APPLICATION_APPROVED_DATE,LIC_START_DATE,LIC_EXPIRATION_DATE,PMT_AMOUNT,LIC_FEE_AMOUNT,ZIP,Town,county,county_lat,county_long,Region,ESTABLISHMENT_ADDRESS_2,establishment_state,latitude,longitude,APPROVED_SE_NUMBER,CCCLastUpdated
11,APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MD1292,Gan Or LLC,Northampton,1060,itscustom@hotmail.com,410-370-6330,60 Damon Rd.,,Northampton,MA,1060,POINT (-72.62073 42.322256),,60 Damon Rd.,,Northampton,MA,1060,87-1189244,MDA1292,Fri Feb 11 2022 14:46:49 GMT-0500 (Eastern Standard Time),Mon Dec 27 2021 10:53:21 GMT-0500 (Eastern Standard Time),,,,SE305335,,,,,,,Not a DBE,,,Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 19 2021 12:48:00 GMT-0500 (Eastern Standard Time),Fri Feb 18 2022 09:53:28 GMT-0500 (Eastern Standard Time),Thu Mar 10 2022 13:54:53 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jul 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,1060,Northampton,Hampshire,42.322256,-72.62073,Western MA,,MA,,,SE305335,3/22/24
12,APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5803,Clovercraft llc,,,ezparz@gmail.com,413-539-3059,17 East St.,,Easthampton,MA,1027,,,17 East St.,,Easthampton,MA,1027,85-2089487,PMDA5803,Fri Jun 25 2021 14:37:31 GMT-0400 (Eastern Daylight Time),Fri Jun 25 2021 13:49:16 GMT-0400 (Eastern Daylight Time),,,,SE304457,,,,,,,Not a DBE,,,,Fri May 28 2021 10:27:41 GMT-0400 (Eastern Daylight Time),Mon Jul 12 2021 11:54:39 GMT-0400 (Eastern Daylight Time),Mon Jul 12 2021 11:54:47 GMT-0400 (Eastern Daylight Time),Mon Jul 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304457,3/22/24
13,APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103540,"WeeDeliver, LLC",,,mai.martinez924@gmail.com,617-959-7440,640 Lincoln St,,Worcester,MA,1605,,,430 Truman HWY,,Milton,MA,2186,87-2195863,PDOA103540,Thu Dec 02 2021 13:13:59 GMT-0500 (Eastern Standard Time),Tue Nov 30 2021 10:02:53 GMT-0500 (Eastern Standard Time),,,,SE303936,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,Mon Sep 06 2021 09:51:01 GMT-0400 (Eastern Daylight Time),Tue Dec 14 2021 11:04:16 GMT-0500 (Eastern Standard Time),Tue Dec 14 2021 11:04:29 GMT-0500 (Eastern Standard Time),Tue Dec 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,,3/22/24
14,REOPENED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MC281362,"New England Renewable Resources, LLC",Chester,1011,justinquinn.nerr@gmail.com,914-552-8884,126 Middlefield Road,,Chester,MA,1011,POINT (-72.571312 42.12756),,126 Middlefield Road,,Chester,MA,1011,82-5378620,MCN281362,Mon May 07 2018 01:44:16 GMT-0400 (Eastern Daylight Time),Thu Aug 02 2018 00:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Wed May 02 2018 11:49:38 GMT-0400 (Eastern Daylight Time),,,,,200,,1011,Chester,Hampden,42.12756,-72.571312,Western MA,,MA,,,,3/22/24
15,APPROVED,Marijuana Courier Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103161,"Justness, Inc.",,,michael@justness.org,650-315-7106,190 Bridge St.,Apt 2314,Salem,MA,1970,,,190 Bridge St,Apt 2314,Salem,MA,1970,83-3670672,PDOA103161,Tue Jul 21 2020 23:44:55 GMT-0400 (Eastern Daylight Time),Tue Jul 21 2020 15:16:33 GMT-0400 (Eastern Daylight Time),,TRUE,,EE202380,APPROVED,EE202380,,,,,Not a DBE,,,,Tue Jul 14 2020 00:31:20 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 15:36:08 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 15:40:07 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 23 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,3/22/24
16,APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD6087,"Bando Alternative Group Delivery, LLC",,,Mack@bandoag.com,508-938-6002,"521 American Legion hwy.,",,Westport,MA,2790,,,"549 American Legion Hwy.,",STE 13,Westport,MA,2790,86-1203566,PMDA6087,Fri Dec 08 2023 10:08:10 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 12:30:27 GMT-0500 (Eastern Standard Time),,,,SE304960,,,,,,,Not a DBE,,,,Thu Nov 16 2023 16:20:08 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 13:18:16 GMT-0500 (Eastern Standard Time),Fri Dec 08 2023 13:18:51 GMT-0500 (Eastern Standard Time),Fri Dec 08 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Dec 08 2025 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,,3/22/24
17,APPROVED,Marijuana Courier,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,9/17/21,COMPLETE,DO100106,Frozen 4 Corporation,Bellingham,2019,bvirga@frozen4llc.com,617-990-6653,618 Columbia Road,,Dorchester,MA,2125,POINT (-71.15444 42.199156),,8 Bayridge Lane,,Duxbury,MA,2332,83-2341577,DOA100106,Wed Aug 19 2020 12:00:09 GMT-0400 (Eastern Daylight Time),Thu Aug 13 2020 10:43:29 GMT-0400 (Eastern Daylight Time),Fri Oct 09 2020 09:56:42 GMT-0400 (Eastern Daylight Time),,,,,,,,,,Not a DBE,,,Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jul 06 2020 11:28:03 GMT-0400 (Eastern Daylight Time),Thu Aug 20 2020 14:29:37 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 13:08:31 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Nov 20 2024 03:00:00 GMT-0500 (Eastern Standard Time),,5000,2019,Bellingham,Norfolk,42.199156,-71.15444,Central MA,,MA,,,,3/22/24
18,APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,7/30/20,COMPLETE,MP281450,"Healthy Pharms, Inc.",Georgetown,1833,leise.rosman@healthypharms.com,833-768-4357,401 E. Main St.,,Georgetown,MA,1833,POINT (-70.970827 42.635475),POINT (-70.961955 42.7066299),401 E. Main St.,,Georgetown,MA,1833,46-3447386,MPN281450,Fri Jan 11 2019 17:39:18 GMT-0500 (Eastern Standard Time),Tue Sep 11 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Mar 12 2019 20:05:29 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201814,RP201901,Not a DBE,,,Wed Jul 17 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 28 2018 15:07:20 GMT-0400 (Eastern Daylight Time),Mon Jan 07 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 07 2019 16:07:50 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Aug 06 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,1833,Georgetown,Essex,42.635475,-70.970827,Northeast,,MA,42.70663,-70.961955,,3/22/24
19,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282271,Beacon Compassion Inc,New Bedford,2740,wisechad@gmail.com,512-567-7603,366 Hathaway Road,,New Bedford,MA,2740,POINT (-71.102131 41.778329),POINT (-70.954327 41.6566150),12 Post Office Square,6th Floor,Boston,MA,2109,83-2057586,MRN282271,Mon Dec 06 2021 11:51:59 GMT-0500 (Eastern Standard Time),Tue Oct 19 2021 14:05:27 GMT-0400 (Eastern Daylight Time),,TRUE,no,,,,,APPROVED,RP201902,RP201902,Not a DBE,,,,Wed Jan 09 2019 16:26:43 GMT-0500 (Eastern Standard Time),Fri Dec 10 2021 13:32:48 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 12:46:00 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Apr 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,2740,New Bedford,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.656615,-70.954327,,3/22/24
20,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283237,Four Trees Holyoke LLC,Holyoke,1040,steve@fourtreesma.com,845-418-5347,1 Cabot Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.602168 42.1966370),1 Cabot Street,,Holyoke,MA,1040,84-2753391,MRN283237,Mon Jul 20 2020 17:32:30 GMT-0400 (Eastern Daylight Time),Fri Apr 10 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Dec 07 2020 20:41:05 GMT-0500 (Eastern Standard Time),,no,,,,,,,,Not a DBE,,,,Thu Jan 16 2020 19:23:18 GMT-0500 (Eastern Standard Time),Fri Jul 24 2020 11:50:12 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:07:13 GMT-0400 (Eastern Daylight Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500,10000,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.196637,-72.602168,,3/22/24
21,APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,Expedited,DBE Status,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MP282066,Rhythm of Life Cannabis LLC,Uxbridge,1569,rhythmoflifecannabis@gmail.com,303-521-9928,217 River Road,,Uxbridge,MA,1569,POINT (-71.840209 42.329642),POINT (-71.608356 42.0314830),11 Fox Run,Apt. 10,Marshfield,MA,2050,85-4003722,MPN282066,Thu Jun 03 2021 09:28:29 GMT-0400 (Eastern Daylight Time),Tue Apr 27 2021 13:08:16 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Minority-Owned Business,,,Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 15 2021 11:17:38 GMT-0400 (Eastern Daylight Time),Fri Jun 04 2021 14:21:09 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:41:21 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 23 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500,10000,1569,Uxbridge,Worcester,42.329642,-71.840209,Central MA,,MA,42.031483,-71.608356,,3/22/24
22,REOPENED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,IN PROCESS,IN PROCESS,,INCOMPLETE,MR283184,Emerald River LLC,Holyoke,1040,morriss@em-river.com,413-535-0621,127 Saint Kolbe Dr,,Holyoke,MA,1040,POINT (-72.571312 42.12756),,127 Saint Kolbe Dr,,Holyoke,MA,1040,84-2206309,MRN283184,Mon Dec 16 2019 23:48:23 GMT-0500 (Eastern Standard Time),Fri Mar 20 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,Not a DBE,,,,Mon Dec 16 2019 13:59:58 GMT-0500 (Eastern Standard Time),,,,,1500,,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,,,SE304495,3/22/24
23,APPROVED,Marijuana Delivery Operator Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5939,We Canna LLC.,,,johnjenkins45@yahoo.com,508-878-3667,1428 Dorchester Avenue,,Dorchester,MA,2122,,,1428 Dorchester Avenue,,Dorchester,MA,2122,86-2177009,PMDA5939,Mon Oct 25 2021 11:25:55 GMT-0400 (Eastern Daylight Time),Wed Oct 27 2021 09:49:54 GMT-0400 (Eastern Daylight Time),,TRUE,,EE202158,APPROVED,EE202158,,,,,Not a DBE,,,,Tue Sep 28 2021 16:42:23 GMT-0400 (Eastern Daylight Time),Wed Nov 03 2021 11:05:55 GMT-0400 (Eastern Daylight Time),Tue Dec 14 2021 11:10:57 GMT-0500 (Eastern Standard Time),Tue Dec 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,,3/22/24
24,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,3/9/20,COMPLETE,MR282131,Caregiver-Patient Connection LLC,Fitchburg,1420,dean@theconnection.community,978-621-3567,371 Lunenburg St,,Fitchburg,MA,1420,POINT (-71.840209 42.329642),POINT (-71.772254 42.5856739),"910 Boston Post Rd., Ste.#910",,Marlboro,MA,1752,83-3954417,MRN282131,Fri Feb 15 2019 15:32:51 GMT-0500 (Eastern Standard Time),Wed Jan 23 2019 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jul 31 2019 14:13:23 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201819,RPA201819,Woman-Owned Business,,,Thu Feb 06 2020 03:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 05 2018 11:57:50 GMT-0500 (Eastern Standard Time),Wed Mar 13 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu May 16 2019 13:27:57 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 01 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,1420,Fitchburg,Worcester,42.329642,-71.840209,Central MA,,MA,42.585674,-71.772254,,3/22/24
25,APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,10/5/20,COMPLETE,MC282053,Cultivate Holdings LLC,Uxbridge,1524,sambarber@cultivatemass.com,207-233-1304,1764 Main Street,,LEICESTER,MA,1524,POINT (-71.840209 42.329642),POINT (-71.660979 42.0628420),PO Box 245,,Leicester,MA,1524,82-3671586,MCN282053,Wed Nov 27 2019 14:49:36 GMT-0500 (Eastern Standard Time),Thu Sep 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 25 2020 09:55:34 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201845,RP201845,Not a DBE,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",Thu Sep 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 25 2019 09:01:24 GMT-0400 (Eastern Daylight Time),Fri Nov 29 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:07:36 GMT-0500 (Eastern Standard Time),Thu Mar 07 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 13 2025 04:00:00 GMT-0400 (Eastern Daylight Time),600,22500,1524,Leicester,Worcester,42.329642,-71.840209,Central MA,,MA,42.062842,-71.66098,,3/22/24
26,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,12/11/18,COMPLETE,MR281255,"Alternative Therapies Group, Inc.",Salem,1970,chris@atgma.org,617-549-8575,50 Grove St,,Salem,MA,1970,POINT (-70.970827 42.635475),POINT (-70.911091 42.5225399),"24R Pleasant St, Unit 2",,Newburyport,MA,1950,46-2086314,MRN281255,Mon Jul 23 2018 17:50:21 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 23 2018 16:43:07 GMT-0400 (Eastern Daylight Time),TRUE,,,,,,APPROVED,RP201825,RPA201825,Not a DBE,,,Tue Nov 20 2018 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 17 2018 14:02:10 GMT-0400 (Eastern Daylight Time),Mon Jul 30 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 23 2018 15:48:49 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Oct 28 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,1970,Salem,Essex,42.635475,-70.970827,Northeast,,MA,42.52254,-70.911092,,3/22/24
27,APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/29/21,COMPLETE,MR281363,Mass Wellspring LLC,Maynard,1754,info@masswellspring.org,781-418-0943,18 Powdermill Rd,,Acton,MA,1720,POINT (-71.275566 42.459085),POINT (-71.454108 42.4323679),18 Powdermill Rd,,Acton,MA,1720,47-4345859,MRN281363,Fri Jun 12 2020 14:01:10 GMT-0400 (Eastern Daylight Time),Fri Feb 28 2020 00:00:00 GMT-0500 (Eastern Standard Time),,TRUE,,,,,,APPROVED,RP201837,RP201837,Not a DBE,,,Thu Mar 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Tue May 01 2018 15:31:58 GMT-0400 (Eastern Daylight Time),Mon Jun 29 2020 10:08:27 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:17:30 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,10000,1754,Maynard,Middlesex,42.459085,-71.275566,Central MA,,MA,42.432368,-71.454108,,3/22/24
28,APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,10/13/23,COMPLETE,MC283122,"Flower Power Growers, Inc.",Montague,1376,john@stobierski.com,413-774-2867,180 Industrial Blvd.,,Turners Falls,MA,1376,POINT (-72.573941 42.587072),POINT (-72.519165 42.6017859),180 Industrial Blvd.,,Turners Falls,MA,1376,85-3419223,MCN283122,Mon Feb 01 2021 11:16:36 GMT-0500 (Eastern Standard Time),Thu Jan 21 2021 09:16:48 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 16 2020 14:29:43 GMT-0400 (Eastern Daylight Time),Fri Feb 19 2021 12:37:08 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:53:08 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 06 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600,5000,1376,Turners Falls,Franklin,42.587072,-72.573941,,Town of Turner's Falls (not listed in City drop down menu),MA,42.601786,-72.519166,,3/22/24
29,APPROVED,Marijuana Product Manufacturer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281749,Frozen 4 Corporation,Marshfield,2050,bvirga@frozen4llc.com,617-990-6653,618 Columbia Road,,Dorchester,MA,2125,POINT (-70.818958 41.978877),POINT (-70.758618 42.1062799),8 Bayridge Lane,,Duxbury,MA,2332,83-2341577,MPN281749,Thu Mar 12 2020 15:04:58 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jun 05 2020 14:03:34 GMT-0400 (Eastern Daylight Time),TRUE,,,,,EEA201955,,,,Not a DBE,,,,Wed Aug 21 2019 12:56:26 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:12:32 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300,5000,2050,Marshfield,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,42.10628,-70.758619,,3/22/24
30,APPROVED,Marijuana Product Manufacturer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281910,"Holyoke Green Growers, LLC.",Holyoke,1040,holyokegreengrowers@gmail.com,413-883-9862,60 Jackson St.,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.614537 42.1958600),275 sargent st,,holyoke,MA,1040,82-5257334,MPN281910,Mon Jan 24 2022 12:41:49 GMT-0500 (Eastern Standard Time),Tue Dec 15 2020 10:46:03 GMT-0500 (Eastern Standard Time),,TRUE,yes,EE202034,APPROVED,EE202034,EE202034,,,,Not a DBE,,,,Fri Jul 03 2020 08:24:28 GMT-0400 (Eastern Daylight Time),Fri Dec 03 2021 11:39:52 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:17:24 GMT-0500 (Eastern Standard Time),,,,,1040,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.19586,-72.614538,,3/22/24
31,APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,9/4/20,COMPLETE,MR282730,"Apothca, Inc.",Arlington,2476,joseph@artcangroup.com,305-741-6540,99 Development Rd,,Fitchburg,MA,1420,POINT (-71.275566 42.459085),POINT (-71.184719 42.424408),99 Development Rd,,Fitchburg,MA,1420,81-4591516,MRN282730,Wed Dec 11 2019 11:44:57 GMT-0500 (Eastern Standard Time),Tue Jun 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 11:06:49 GMT-0500 (Eastern Standard Time),TRUE,,,,,,APPROVED,RP201880,RPA201880,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 22 2019 16:07:19 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:06:26 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Feb 10 2025 03:00:00 GMT-0500 (Eastern Standard Time),300,10000,2476,Arlington,Middlesex,42.459085,-71.275566,Northeast,,MA,42.424408,-71.184719,,3/22/24
32,APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281910,"Natural Agricultural Products, LLC",Brockton,2302,gleonard@napbrockton.com,508-802-2315,4 Main St,Suite 215,Brockton,MA,2301,POINT (-70.818958 41.978877),POINT (-70.951723 42.1441700),4 Main St,Suite 215,Brockton,MA,2301,82-4298481,MCN281910,Tue Aug 11 2020 08:24:44 GMT-0400 (Eastern Daylight Time),Mon Mar 02 2020 00:00:00 GMT-0500 (Eastern Standard Time),,,no,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Mon Jan 07 2019 10:05:49 GMT-0500 (Eastern Standard Time),Fri Jul 17 2020 08:50:01 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:19:43 GMT-0400 (Eastern Daylight Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 09 2024 03:00:00 GMT-0500 (Eastern Standard Time),400,2500,2302,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,42.14417,-70.951724,,3/22/24
33,APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282204,"Community Care Collective, Inc.",Littleton,1460,davidg@collective-cannabis.com,781-953-4452,537 Great Road,,Littleton,MA,1460,POINT (-71.275566 42.459085),POINT (-71.484747 42.5572909),PO Box 1530,,Littleton,MA,1460,83-2714413,MPN282204,Wed Aug 17 2022 09:26:33 GMT-0400 (Eastern Daylight Time),Fri Jun 10 2022 16:02:16 GMT-0400 (Eastern Daylight Time),,,no,,,,,,,,Not a DBE,,,,Fri May 20 2022 12:31:48 GMT-0400 (Eastern Daylight Time),Fri Aug 19 2022 09:37:19 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:01:26 GMT-0400 (Eastern Daylight Time),,,1500,,1460,Littleton,Middlesex,42.459085,-71.275566,Central MA,,MA,42.557291,-71.484748,,3/22/24
